date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
5/19,2330,凱基,9200,1947,383,1564,3.96,1,buy
5/19,2330,法銀巴黎,8900,35,3808,-3773,9.55,1,sell
5/19,2330,美林,1440,3563,2116,1447,3.66,2,buy
5/19,2330,港商麥格理,1360,186,3944,-3758,9.51,2,sell
5/19,2330,群益金鼎,9100,1292,124,1168,2.95,3,buy
5/19,2330,港商野村,1560,30,2583,-2553,6.46,3,sell
5/19,2330,元大證券,9800,2802,1677,1125,2.85,4,buy
5/19,2330,美商高盛,1480,621,3037,-2416,6.11,4,sell
5/19,2330,台新-台北,0039004200320030,721,5,716,1.81,5,buy
5/19,2330,台灣摩根士丹利,1470,385,1831,-1446,3.66,5,sell
5/19,2330,統一,5850,861,178,683,1.73,6,buy
5/19,2330,新加坡商瑞銀,1650,2639,3782,-1143,2.89,6,sell
5/19,2330,永豐金證券,0039004100300030,1022,552,470,1.19,7,buy
5/19,2330,凱基-台北,9268,697,1428,-731,1.85,7,sell
5/19,2330,國泰-敦南,8888,562,112,450,1.14,8,buy
5/19,2330,富邦證券,9600,123,815,-692,1.75,8,sell
5/19,2330,凱基-城中,9227,310,6,304,0.77,9,buy
5/19,2330,摩根大通,8440,2220,2881,-661,1.67,9,sell
5/19,2330,新光,8560,259,69,190,0.48,10,buy
5/19,2330,花旗環球,1590,1779,2427,-648,1.64,10,sell
5/19,2330,群益金鼎-大安,0039003100380065,164,1,163,0.41,11,buy
5/19,2330,香港上海匯豐,8960,53,463,-410,1.04,11,sell
5/19,2330,台新,0039004200300030,231,79,152,0.38,12,buy
5/19,2330,凱基-三多,9275,8,332,-324,0.82,12,sell
5/19,2330,合庫證券,1020,154,4,150,0.38,13,buy
5/19,2330,凱基-竹北,9234,22,221,-199,0.5,13,sell
5/19,2330,中國信託,6160,367,220,147,0.37,14,buy
5/19,2330,華南永昌,9300,66,238,-172,0.44,14,sell
5/19,2330,永豐金-匯立,0039004100380031,666,526,140,0.35,15,buy
5/19,2330,永豐金-內湖,0039004100390067,22,160,-138,0.35,15,sell
5/19,2317,摩根大通,8440,14564,2503,12061,17.19,1,buy
5/19,2317,美商高盛,1480,1569,6003,-4434,6.32,1,sell
5/19,2317,美林,1440,4081,2817,1264,1.8,2,buy
5/19,2317,華南永昌,9300,485,2504,-2019,2.88,2,sell
5/19,2317,台灣摩根士丹利,1470,2718,1853,865,1.23,3,buy
5/19,2317,凱基-台北,9268,2633,4433,-1800,2.57,3,sell
5/19,2317,國泰證券,8880,896,83,813,1.16,4,buy
5/19,2317,新加坡商瑞銀,1650,3893,5346,-1453,2.07,4,sell
5/19,2317,群益金鼎,9100,910,107,803,1.14,5,buy
5/19,2317,永豐金證券,0039004100300030,339,1181,-842,1.2,5,sell
5/19,2317,大和國泰,8890,600,0,600,0.86,6,buy
5/19,2317,港商野村,1560,334,1140,-806,1.15,6,sell
5/19,2317,第一金,5380,609,57,552,0.79,7,buy
5/19,2317,元大證券,9800,4439,5129,-690,0.98,7,sell
5/19,2317,台新-虎尾,003900420032004e,510,13,497,0.71,8,buy
5/19,2317,富邦證券,9600,1580,1897,-317,0.45,8,sell
5/19,2317,永豐金-匯立,0039004100380031,577,111,466,0.66,9,buy
5/19,2317,富邦-岡山,9616,11,324,-313,0.45,9,sell
5/19,2317,花旗環球,1590,3716,3282,434,0.62,10,buy
5/19,2317,元大-台中,9812,32,288,-256,0.36,10,sell
5/19,2317,兆豐-南門,0037003000300067,444,26,418,0.6,11,buy
5/19,2317,台新-安南,003900420032005a,21,271,-250,0.36,11,sell
5/19,2317,群益金鼎-古亭,0039003100380043,410,23,387,0.55,12,buy
5/19,2317,彰銀-台中,1233,4,231,-227,0.32,12,sell
5/19,2317,台新-台北,0039004200320030,467,178,289,0.41,13,buy
5/19,2317,國票-敦北法人,0037003700390063,16,220,-204,0.29,13,sell
5/19,2317,元大-忠孝,9871,279,47,232,0.33,14,buy
