date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
3/31,2330,元大證券,9800,4459,3165,1294,2.22,1,buy
3/31,2330,新加坡商瑞銀,1650,1309,7293,-5984,10.25,1,sell
3/31,2330,富邦證券,9600,1654,417,1237,2.12,2,buy
3/31,2330,摩根大通,8440,2558,6808,-4250,7.28,2,sell
3/31,2330,凱基-台北,9268,1638,727,911,1.56,3,buy
3/31,2330,台灣摩根士丹利,1470,3380,6610,-3230,5.53,3,sell
3/31,2330,中國信託,6160,1042,195,847,1.45,4,buy
3/31,2330,法銀巴黎,8900,324,2645,-2321,3.98,4,sell
3/31,2330,美林,1440,3188,2344,844,1.45,5,buy
3/31,2330,花旗環球,1590,1022,3090,-2068,3.54,5,sell
3/31,2330,國泰-敦南,8888,1012,268,744,1.27,6,buy
3/31,2330,美商高盛,1480,3309,4952,-1643,2.81,6,sell
3/31,2330,統一,5850,611,86,525,0.9,7,buy
3/31,2330,元富,0039004200300030,49,1388,-1339,2.29,7,sell
3/31,2330,群益金鼎,9100,586,137,449,0.77,8,buy
3/31,2330,台新證券,8150,422,1561,-1139,1.95,8,sell
3/31,2330,凱基,9200,534,95,439,0.75,9,buy
3/31,2330,港商野村,1560,117,1023,-906,1.55,9,sell
3/31,2330,兆豐證券,7000,399,8,391,0.67,10,buy
3/31,2330,香港上海匯豐,8960,1269,1806,-537,0.92,10,sell
3/31,2330,彰銀,1230,372,5,367,0.63,11,buy
3/31,2330,元大-信義,003900380039006d,29,210,-181,0.31,11,sell
3/31,2330,台灣企銀,1110,365,13,352,0.6,12,buy
3/31,2330,永豐金證券,0039004100300030,1269,1442,-173,0.3,12,sell
3/31,2330,凱基-站前,0039003200300046,362,45,317,0.54,13,buy
3/31,2330,第一金-光復,0035003300380043,20,171,-151,0.26,13,sell
3/31,2330,宏遠證券,1260,232,35,197,0.34,14,buy
3/31,2330,凱基-中山,9229,40,167,-127,0.22,14,sell
3/31,2330,國泰證券,8880,213,24,189,0.32,15,buy
3/31,2330,富邦-台南,9667,60,178,-118,0.2,15,sell
3/31,2317,元大證券,9800,9432,7379,2053,2.29,1,buy
3/31,2317,花旗環球,1590,1301,8710,-7409,8.27,1,sell
3/31,2317,美林,1440,4757,2801,1956,2.18,2,buy
3/31,2317,美商高盛,1480,3415,9844,-6429,7.18,2,sell
3/31,2317,摩根大通,8440,4494,2935,1559,1.74,3,buy
3/31,2317,台灣摩根士丹利,1470,7933,11954,-4021,4.49,3,sell
3/31,2317,國泰證券,8880,834,69,765,0.85,4,buy
3/31,2317,法銀巴黎,8900,80,2985,-2905,3.24,4,sell
3/31,2317,永豐金-彰化,0039004100390073,709,17,692,0.77,5,buy
3/31,2317,永豐金證券,0039004100300030,1132,3350,-2218,2.48,5,sell
3/31,2317,國泰-敦南,8888,1393,835,558,0.62,6,buy
3/31,2317,凱基-台北,9268,2354,3988,-1634,1.82,6,sell
3/31,2317,宏遠證券,1260,555,29,526,0.59,7,buy
3/31,2317,永豐金-匯立,0039004100380031,0,995,-995,1.11,7,sell
3/31,2317,中國信託,6160,500,88,412,0.46,8,buy
3/31,2317,港商麥格理,1360,1070,1578,-508,0.57,8,sell
3/31,2317,凱基,9200,976,654,322,0.36,9,buy
3/31,2317,新加坡商瑞銀,1650,858,1319,-461,0.51,9,sell
3/31,2317,港商野村,1560,981,730,251,0.28,10,buy
3/31,2317,中國信託-高雄,003600310036004b,81,439,-358,0.4,10,sell
3/31,2317,玉山-信義,0038003800340043,282,36,246,0.27,11,buy
3/31,2317,富邦證券,9600,196,516,-320,0.36,11,sell
3/31,2317,元大-和平,9863,250,17,233,0.26,12,buy
3/31,2317,元富-世貿,0039004200320075,28,299,-271,0.3,12,sell
3/31,2317,富邦-永和,9654,273,80,193,0.22,13,buy
3/31,2317,聯邦-台南,8588,8,257,-249,0.28,13,sell
3/31,2317,第一金-自由,0035003300380045,218,30,188,0.21,14,buy
3/31,2317,台中銀-台北,6115,3,200,-197,0.22,14,sell
3/31,2317,新光,8560,604,424,180,0.2,15,buy
3/31,2317,土銀-南港,0031003000330046,13,200,-187,0.21,15,sell
3/31,2454,台灣摩根士丹利,1470,1257,692,565,5.29,1,buy
3/31,2454,花旗環球,1590,256,1115,-859,8.05,1,sell
3/31,2454,凱基-台北,9268,766,204,562,5.26,2,buy
3/31,2454,凱基-站前,0039003200300046,6,239,-233,2.18,2,sell
3/31,2454,香港上海匯豐,8960,346,10,336,3.15,3,buy
3/31,2454,永豐金-匯立,0039004100380031,37,263,-226,2.12,3,sell
3/31,2454,富邦證券,9600,499,166,333,3.12,4,buy
3/31,2454,元大證券,9800,1112,1303,-191,1.79,4,sell
3/31,2454,凱基-中山,9229,199,5,194,1.82,5,buy
3/31,2454,永豐金證券,0039004100300030,140,315,-175,1.64,5,sell
3/31,2454,港商野村,1560,212,138,74,0.69,6,buy
3/31,2454,凱基,9200,111,257,-146,1.37,6,sell
3/31,2454,統一-新竹,5857,61,0,61,0.57,7,buy
3/31,2454,國泰證券,8880,57,188,-131,1.23,7,sell
3/31,2454,日茂-南投,5962,46,0,46,0.43,8,buy
3/31,2454,群益金鼎,9100,160,223,-63,0.59,8,sell
3/31,2454,華南永昌,9300,61,22,39,0.37,9,buy
3/31,2454,新加坡商瑞銀,1650,661,721,-60,0.56,9,sell
3/31,2454,國票-敦北法人,0037003700390063,31,1,30,0.28,10,buy
3/31,2454,摩根大通,8440,1130,1186,-56,0.52,10,sell
3/31,2454,富邦-中壢,9636,25,4,21,0.2,11,buy
3/31,2454,元大-館前,003900380034004b,2,58,-56,0.52,11,sell
3/31,2454,國泰-板橋,003800380038004b,34,14,20,0.19,12,buy
3/31,2454,港商麥格理,1360,31,83,-52,0.49,12,sell
3/31,2454,國泰-館前,0038003800380041,27,8,19,0.18,13,buy
3/31,2454,元大-羅東,0039003800320041,0,51,-51,0.48,13,sell
3/31,2454,凱基-竹科,9272,18,4,14,0.13,14,buy
3/31,2454,中國信託,6160,17,56,-39,0.37,14,sell
3/31,2454,玉山證券,8840,14,1,13,0.12,15,buy
3/31,2454,美商高盛,1480,766,801,-35,0.33,15,sell
3/31,2308,港商麥格理,1360,1184,70,1114,5.64,1,buy
3/31,2308,新加坡商瑞銀,1650,650,2399,-1749,8.85,1,sell
3/31,2308,台新證券,8150,324,38,286,1.45,2,buy
3/31,2308,法銀巴黎,8900,16,1345,-1329,6.73,2,sell
3/31,2308,中國信託,6160,271,25,246,1.25,3,buy
3/31,2308,永豐金-匯立,0039004100380031,2,1044,-1042,5.28,3,sell
3/31,2308,美林,1440,735,499,236,1.19,4,buy
3/31,2308,美商高盛,1480,968,2010,-1042,5.28,4,sell
3/31,2308,國泰-敦南,8888,329,146,183,0.93,5,buy
3/31,2308,台灣摩根士丹利,1470,550,1243,-693,3.51,5,sell
3/31,2308,國泰證券,8880,288,136,152,0.77,6,buy
3/31,2308,福邦證券,6480,3,350,-347,1.76,6,sell
3/31,2308,凱基,9200,238,114,124,0.63,7,buy
3/31,2308,花旗環球,1590,68,360,-292,1.48,7,sell
3/31,2308,元大-台北,0039003800300068,123,7,116,0.59,8,buy
3/31,2308,元富,0039004200300030,23,231,-208,1.05,8,sell
3/31,2308,土銀,1030,93,2,91,0.46,9,buy
3/31,2308,凱基-台北,9268,768,969,-201,1.02,9,sell
3/31,2308,富邦證券,9600,263,182,81,0.41,10,buy
3/31,2308,群益金鼎,9100,71,268,-197,1.0,10,sell
3/31,2308,永豐金證券,0039004100300030,163,82,81,0.41,11,buy
3/31,2308,大和國泰,8890,50,235,-185,0.94,11,sell
3/31,2308,元富-台南,0039004200320039,93,30,63,0.32,12,buy
3/31,2308,凱基-中山,9229,19,140,-121,0.61,12,sell
3/31,2308,國泰-板橋,003800380038004b,91,39,52,0.26,13,buy
3/31,2308,港商野村,1560,48,166,-118,0.6,13,sell
3/31,2308,國泰-館前,0038003800380041,77,30,47,0.24,14,buy
