date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
6/03,2330,台灣摩根士丹利,1470,4302,1848,2454,10.14,1,buy
6/03,2330,摩根大通,8440,854,2285,-1431,5.92,1,sell
6/03,2330,富邦證券,9600,1275,81,1194,4.94,2,buy
6/03,2330,新加坡商瑞銀,1650,997,2275,-1278,5.28,2,sell
6/03,2330,港商野村,1560,496,51,445,1.84,3,buy
6/03,2330,永豐金-匯立,0039004100380031,92,725,-633,2.62,3,sell
6/03,2330,花旗環球,1590,778,378,400,1.65,4,buy
6/03,2330,凱基-雙和,0039003200300043,4,400,-396,1.64,4,sell
6/03,2330,香港上海匯豐,8960,607,236,371,1.53,5,buy
6/03,2330,美商高盛,1480,1128,1406,-278,1.15,5,sell
6/03,2330,中國信託,6160,388,116,272,1.12,6,buy
6/03,2330,凱基,9200,156,326,-170,0.7,6,sell
6/03,2330,永豐金證券,0039004100300030,413,169,244,1.01,7,buy
6/03,2330,凱基-台北,9268,1215,1336,-121,0.5,7,sell
6/03,2330,元大證券,9800,1666,1466,200,0.83,8,buy
6/03,2330,第一金-台中,5382,3,114,-111,0.46,8,sell
6/03,2330,台新,0039004200300030,294,127,167,0.69,9,buy
6/03,2330,永豐金-萬盛,0039004100390032,8,117,-109,0.45,9,sell
6/03,2330,國票-敦北法人,0037003700390063,128,6,122,0.5,10,buy
6/03,2330,國票-南京,003700370039006e,108,204,-96,0.4,10,sell
6/03,2330,兆豐證券,7000,146,26,120,0.5,11,buy
6/03,2330,兆豐-南京,0037003000300050,3,76,-73,0.3,11,sell
6/03,2330,富邦-南屯,9666,112,12,100,0.41,12,buy
6/03,2330,國泰-板橋,003800380038004b,41,114,-73,0.3,12,sell
6/03,2330,兆豐-大同,0037003000300053,97,13,84,0.35,13,buy
6/03,2330,兆豐-台南,7006,2,74,-72,0.3,13,sell
6/03,2330,國泰證券,8880,129,46,83,0.34,14,buy
6/03,2330,美林,1440,834,905,-71,0.29,14,sell
6/03,2330,兆豐-新竹,0037003000300056,94,18,76,0.31,15,buy
6/03,2330,宏遠證券,1260,4,63,-59,0.24,15,sell
6/03,2317,美商高盛,1480,10314,2104,8210,5.49,1,buy
6/03,2317,元大證券,9800,14336,16531,-2195,1.47,1,sell
6/03,2317,美林,1440,6994,2238,4756,3.18,2,buy
6/03,2317,凱基,9200,579,1548,-969,0.65,2,sell
6/03,2317,港商野村,1560,4777,712,4065,2.72,3,buy
6/03,2317,群益金鼎-中山,0039003100380048,26,729,-703,0.47,3,sell
6/03,2317,統一,5850,3346,703,2643,1.77,4,buy
6/03,2317,國泰-敦南,8888,1758,2441,-683,0.46,4,sell
6/03,2317,凱基-台北,9268,9335,6816,2519,1.68,5,buy
6/03,2317,台新,0039004200300030,1009,1646,-637,0.43,5,sell
6/03,2317,新加坡商瑞銀,1650,10371,8080,2291,1.53,6,buy
6/03,2317,富邦-木柵,003900360031004d,55,677,-622,0.42,6,sell
6/03,2317,大和國泰,8890,2200,85,2115,1.41,7,buy
6/03,2317,永豐金證券,0039004100300030,933,1389,-456,0.3,7,sell
6/03,2317,摩根大通,8440,4459,2423,2036,1.36,8,buy
6/03,2317,新光,8560,1213,1666,-453,0.3,8,sell
6/03,2317,港商麥格理,1360,1742,61,1681,1.12,9,buy
6/03,2317,凱基-員林,9231,13,449,-436,0.29,9,sell
6/03,2317,花旗環球,1590,1290,7,1283,0.86,10,buy
6/03,2317,群益金鼎,9100,114,522,-408,0.27,10,sell
6/03,2317,永豐金-匯立,0039004100380031,1628,475,1153,0.77,11,buy
6/03,2317,玉山證券,8840,132,520,-388,0.26,11,sell
6/03,2317,凱基-虎尾,9236,4482,3707,775,0.52,12,buy
6/03,2317,華南永昌-敦南,9347,27,333,-306,0.2,12,sell
6/03,2317,群益金鼎-古亭,0039003100380043,698,168,530,0.35,13,buy
6/03,2317,中國信託-三重,6161,45,341,-296,0.2,13,sell
6/03,2317,兆豐-南門,0037003000300067,666,149,517,0.35,14,buy
6/03,2317,第一金-忠孝,0035003300380044,98,391,-293,0.2,14,sell
6/03,2317,兆豐-虎尾,0037003000300046,1092,641,451,0.3,15,buy
6/03,2317,統一-台中,5856,79,362,-283,0.19,15,sell
6/03,2454,摩根大通,8440,1125,677,448,4.32,1,buy
6/03,2454,國泰證券,8880,41,844,-803,7.74,1,sell
6/03,2454,群益金鼎,9100,509,117,392,3.78,2,buy
6/03,2454,美林,1440,109,652,-543,5.23,2,sell
6/03,2454,美商高盛,1480,763,510,253,2.44,3,buy
6/03,2454,新加坡商瑞銀,1650,345,533,-188,1.81,3,sell
6/03,2454,凱基,9200,306,70,236,2.27,4,buy
6/03,2454,台灣摩根士丹利,1470,874,1051,-177,1.71,4,sell
6/03,2454,永豐金證券,0039004100300030,173,42,131,1.26,5,buy
6/03,2454,港商野村,1560,139,268,-129,1.24,5,sell
6/03,2454,港商麥格理,1360,135,30,105,1.01,6,buy
6/03,2454,群益金鼎-大安,0039003100380065,52,111,-59,0.57,6,sell
6/03,2454,元大-松江,9801,104,4,100,0.96,7,buy
6/03,2454,大和國泰,8890,0,43,-43,0.41,7,sell
6/03,2454,富邦證券,9600,170,77,93,0.9,8,buy
6/03,2454,新光,8560,79,112,-33,0.32,8,sell
6/03,2454,凱基-台北,9268,414,348,66,0.64,9,buy
6/03,2454,玉山證券,8840,16,47,-31,0.3,9,sell
6/03,2454,花旗環球,1590,129,63,66,0.64,10,buy
6/03,2454,福邦證券,6480,14,38,-24,0.23,10,sell
6/03,2454,永豐金-內湖,0039004100390067,69,8,61,0.59,11,buy
6/03,2454,永豐金-台南,0039004100390068,7,29,-22,0.21,11,sell
6/03,2454,中國信託,6160,72,17,55,0.53,12,buy
6/03,2454,元大-天母,0039003800310049,3,23,-20,0.19,12,sell
6/03,2454,凱基-站前,0039003200300046,81,27,54,0.52,13,buy
6/03,2454,富邦-永和,9654,11,30,-19,0.18,13,sell
6/03,2454,元大證券,9800,851,807,44,0.42,14,buy
6/03,2454,永豐金-匯立,0039004100380031,12,30,-18,0.17,14,sell
6/03,2454,統一-南京,0035003800350055,42,8,34,0.33,15,buy
6/03,2454,國泰-板橋,003800380038004b,27,44,-17,0.16,15,sell
6/03,2308,摩根大通,8440,2465,594,1871,18.57,1,buy
6/03,2308,新加坡商瑞銀,1650,740,1339,-599,5.95,1,sell
6/03,2308,台灣摩根士丹利,1470,1415,331,1084,10.76,2,buy
6/03,2308,國泰證券,8880,2,311,-309,3.07,2,sell
6/03,2308,花旗環球,1590,355,115,240,2.38,3,buy
6/03,2308,港商野村,1560,182,475,-293,2.91,3,sell
6/03,2308,港商麥格理,1360,261,62,199,1.98,4,buy
6/03,2308,群益金鼎,9100,22,260,-238,2.36,4,sell
6/03,2308,永豐金-匯立,0039004100380031,236,37,199,1.98,5,buy
6/03,2308,美商高盛,1480,388,589,-201,2.0,5,sell
6/03,2308,美林,1440,344,213,131,1.3,6,buy
