date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
9/22,2330,凱基-台北,9268,856,245,611,2.92,1,buy
9/22,2330,摩根大通,8440,800,2009,-1209,5.79,1,sell
9/22,2330,永豐金證券,0039004100300030,697,208,489,2.34,2,buy
9/22,2330,新加坡商瑞銀,1650,833,1958,-1125,5.38,2,sell
9/22,2330,港商野村,1560,1294,884,410,1.96,3,buy
9/22,2330,花旗環球,1590,737,1779,-1042,4.99,3,sell
9/22,2330,群益金鼎,9100,370,60,310,1.48,4,buy
9/22,2330,港商麥格理,1360,76,904,-828,3.96,4,sell
9/22,2330,美商高盛,1480,993,701,292,1.4,5,buy
9/22,2330,法銀巴黎,8900,25,794,-769,3.68,5,sell
9/22,2330,國泰證券,8880,254,76,178,0.85,6,buy
9/22,2330,元大證券,9800,335,1053,-718,3.44,6,sell
9/22,2330,富邦證券,9600,718,542,176,0.84,7,buy
9/22,2330,台灣摩根士丹利,1470,787,1179,-392,1.88,7,sell
9/22,2330,富邦-南京,0039003600310043,167,4,163,0.78,8,buy
9/22,2330,兆豐證券,7000,13,244,-231,1.11,8,sell
9/22,2330,第一金-高雄,5383,185,26,159,0.76,9,buy
9/22,2330,美林,1440,572,769,-197,0.94,9,sell
9/22,2330,中國信託,6160,212,65,147,0.7,10,buy
9/22,2330,香港上海匯豐,8960,46,239,-193,0.92,10,sell
9/22,2330,永豐金-匯立,0039004100380031,278,143,135,0.65,11,buy
9/22,2330,國票-安和,003700370039005a,8,58,-50,0.24,11,sell
9/22,2330,富邦-新竹,9647,178,46,132,0.63,12,buy
9/22,2330,凱基-中山,9229,10,58,-48,0.23,12,sell
9/22,2330,土銀,1030,134,12,122,0.58,13,buy
9/22,2330,統一-台南,5855,15,57,-42,0.2,13,sell
9/22,2330,兆豐-新竹,0037003000300056,128,8,120,0.57,14,buy
9/22,2330,台新-高雄,0039004200310067,20,57,-37,0.18,14,sell
9/22,2330,台新-台北,0039004200320030,127,15,112,0.54,15,buy
9/22,2330,兆豐-三民,0037003000300068,4,41,-37,0.18,15,sell
9/22,2317,美商高盛,1480,5293,511,4782,12.38,1,buy
9/22,2317,摩根大通,8440,1621,6314,-4693,12.15,1,sell
9/22,2317,新加坡商瑞銀,1650,4428,1471,2957,7.65,2,buy
9/22,2317,台新,0039004200300030,306,707,-401,1.04,2,sell
9/22,2317,富邦證券,9600,2127,342,1785,4.62,3,buy
9/22,2317,國泰-敦南,8888,249,633,-384,0.99,3,sell
9/22,2317,凱基,9200,1787,260,1527,3.95,4,buy
9/22,2317,中國信託-高雄,003600310036004b,4,362,-358,0.93,4,sell
9/22,2317,統一,5850,1353,172,1181,3.06,5,buy
9/22,2317,宏遠證券,1260,8,309,-301,0.78,5,sell
9/22,2317,元大證券,9800,1720,611,1109,2.87,6,buy
9/22,2317,花旗環球,1590,493,762,-269,0.7,6,sell
9/22,2317,凱基-台北,9268,1394,557,837,2.17,7,buy
9/22,2317,新光,8560,104,351,-247,0.64,7,sell
9/22,2317,國票-敦北法人,0037003700390063,808,8,800,2.07,8,buy
9/22,2317,第一金-高雄,5383,9,229,-220,0.57,8,sell
9/22,2317,國票-南科,0037003700390065,773,19,754,1.95,9,buy
9/22,2317,國泰-館前,0038003800380041,46,265,-219,0.57,9,sell
9/22,2317,台灣摩根士丹利,1470,2470,1825,645,1.67,10,buy
9/22,2317,中國信託-永康,6163,24,224,-200,0.52,10,sell
9/22,2317,港商野村,1560,482,44,438,1.13,11,buy
9/22,2317,第一金,5380,160,328,-168,0.43,11,sell
9/22,2317,香港上海匯豐,8960,228,22,206,0.53,12,buy
9/22,2317,兆豐證券,7000,50,208,-158,0.41,12,sell
9/22,2317,康和,8450,182,14,168,0.43,13,buy
9/22,2317,統一-新竹,5857,10,165,-155,0.4,13,sell
9/22,2317,永豐金-匯立,0039004100380031,151,7,144,0.37,14,buy
9/22,2317,元大-員林中山,9835,12,157,-145,0.38,14,sell
9/22,2317,富邦-新店,9661,162,58,104,0.27,15,buy
9/22,2317,凱基-台南,9211,18,152,-134,0.35,15,sell
9/22,2454,富邦證券,9600,1725,1313,412,3.42,1,buy
9/22,2454,凱基-台北,9268,284,430,-146,1.21,1,sell
9/22,2454,美商高盛,1480,716,388,328,2.72,2,buy
9/22,2454,凱基,9200,38,160,-122,1.01,2,sell
9/22,2454,台灣摩根士丹利,1470,717,483,234,1.94,3,buy
9/22,2454,花旗環球,1590,119,191,-72,0.6,3,sell
9/22,2454,摩根大通,8440,803,626,177,1.47,4,buy
9/22,2454,富邦-台北,9623,28,82,-54,0.45,4,sell
9/22,2454,土銀,1030,158,2,156,1.29,5,buy
9/22,2454,國泰-敦南,8888,138,190,-52,0.43,5,sell
9/22,2454,美林,1440,337,206,131,1.09,6,buy
9/22,2454,永豐金證券,0039004100300030,113,163,-50,0.41,6,sell
9/22,2454,港商野村,1560,205,75,130,1.08,7,buy
9/22,2454,玉山-台南,8847,3,49,-46,0.38,7,sell
9/22,2454,元大證券,9800,887,772,115,0.95,8,buy
9/22,2454,凱基-站前,0039003200300046,38,74,-36,0.3,8,sell
9/22,2454,新加坡商瑞銀,1650,666,609,57,0.47,9,buy
9/22,2454,兆豐證券,7000,25,59,-34,0.28,9,sell
9/22,2454,國泰證券,8880,78,31,47,0.39,10,buy
9/22,2454,永豐金-新竹,0039004100390037,16,43,-27,0.22,10,sell
9/22,2454,港商麥格理,1360,70,31,39,0.32,11,buy
9/22,2454,台新-高雄,0039004200310067,12,39,-27,0.22,11,sell
9/22,2454,群益金鼎-台北,0039003100380058,39,3,36,0.3,12,buy
9/22,2454,富邦-內湖,9627,8,35,-27,0.22,12,sell
9/22,2454,兆豐-彰化,0037003000300064,38,4,34,0.28,13,buy
9/22,2454,元大-崇德,0039003800310053,3,27,-24,0.2,13,sell
9/22,2454,台新-五權西,0039004200320035,37,6,31,0.26,14,buy
9/22,2454,元大-復北,9872,8,32,-24,0.2,14,sell
9/22,2454,凱基-中山,9229,39,11,28,0.23,15,buy
9/22,2454,玉山-士林,0038003800340041,9,32,-23,0.19,15,sell
9/22,2308,花旗環球,1590,1112,285,827,4.9,1,buy
9/22,2308,美商高盛,1480,544,1308,-764,4.53,1,sell
9/22,2308,永豐金證券,0039004100300030,917,168,749,4.44,2,buy
9/22,2308,台灣摩根士丹利,1470,636,1315,-679,4.02,2,sell
9/22,2308,大和國泰,8890,672,28,644,3.82,3,buy
9/22,2308,美林,1440,149,781,-632,3.74,3,sell
9/22,2308,康和,8450,487,1,486,2.88,4,buy
9/22,2308,新加坡商瑞銀,1650,196,765,-569,3.37,4,sell
9/22,2308,港商野村,1560,472,62,410,2.43,5,buy
9/22,2308,凱基-台北,9268,626,787,-161,0.95,5,sell
9/22,2308,統一,5850,376,107,269,1.59,6,buy
9/22,2308,元大-土城永寧,9875,11,115,-104,0.62,6,sell
9/22,2308,港商麥格理,1360,265,5,260,1.54,7,buy
9/22,2308,國泰-敦南,8888,275,369,-94,0.56,7,sell
9/22,2308,富邦證券,9600,586,346,240,1.42,8,buy
9/22,2308,玉山-景美,8849,8,65,-57,0.34,8,sell
9/22,2308,國泰證券,8880,312,95,217,1.29,9,buy
9/22,2308,元大-羅東,0039003800320041,5,55,-50,0.3,9,sell
9/22,2308,中國信託,6160,307,131,176,1.04,10,buy
9/22,2308,玉山證券,8840,25,75,-50,0.3,10,sell
