date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
7/17,2330,國泰-敦南,8888,2363,433,1930,2.01,1,buy
7/17,2330,摩根大通,8440,1792,11450,-9658,10.08,1,sell
7/17,2330,花旗環球,1590,3533,2139,1394,1.45,2,buy
7/17,2330,美林,1440,894,7508,-6614,6.9,2,sell
7/17,2330,永豐金證券,0039004100300030,3209,2335,874,0.91,3,buy
7/17,2330,富邦證券,9600,1450,7941,-6491,6.77,3,sell
7/17,2330,新光,8560,827,225,602,0.63,4,buy
7/17,2330,美商高盛,1480,572,6786,-6214,6.48,4,sell
7/17,2330,台新,0039004200300030,646,116,530,0.55,5,buy
7/17,2330,台灣摩根士丹利,1470,302,6034,-5732,5.98,5,sell
7/17,2330,富邦-新店,9661,555,35,520,0.54,6,buy
7/17,2330,新加坡商瑞銀,1650,1162,4935,-3773,3.94,6,sell
7/17,2330,國泰-台中,8882,578,78,500,0.52,7,buy
7/17,2330,國泰證券,8880,461,2843,-2382,2.49,7,sell
7/17,2330,玉山證券,8840,522,30,492,0.51,8,buy
7/17,2330,凱基-台北,9268,1427,3759,-2332,2.43,8,sell
7/17,2330,兆豐-南京,0037003000300050,473,8,465,0.49,9,buy
7/17,2330,元大證券,9800,10077,11710,-1633,1.7,9,sell
7/17,2330,富邦-仁愛,9676,531,89,442,0.46,10,buy
7/17,2330,港商野村,1560,318,1905,-1587,1.66,10,sell
7/17,2330,國泰-板橋,003800380038004b,534,104,430,0.45,11,buy
7/17,2330,富邦-建國,9658,296,1279,-983,1.03,11,sell
7/17,2330,統一,5850,1480,1059,421,0.44,12,buy
7/17,2330,香港上海匯豐,8960,312,961,-649,0.68,12,sell
7/17,2330,國泰-館前,0038003800380041,508,142,366,0.38,13,buy
7/17,2330,永豐金-匯立,0039004100380031,285,861,-576,0.6,13,sell
7/17,2330,宏遠證券,1260,353,39,314,0.33,14,buy
7/17,2330,永豐金-中正,0039004100390055,120,626,-506,0.53,14,sell
7/17,2330,凱基-三多,9275,298,3,295,0.31,15,buy
7/17,2330,元大-中和,0039003800390065,51,405,-354,0.37,15,sell
7/17,2317,台灣摩根士丹利,1470,14238,2310,11928,17.29,1,buy
7/17,2317,凱基-台北,9268,1501,12120,-10619,15.39,1,sell
7/17,2317,花旗環球,1590,3397,326,3071,4.45,2,buy
7/17,2317,美商高盛,1480,1081,7885,-6804,9.86,2,sell
7/17,2317,元大證券,9800,5966,4962,1004,1.45,3,buy
7/17,2317,摩根大通,8440,5317,8366,-3049,4.42,3,sell
7/17,2317,新加坡商瑞銀,1650,2034,1085,949,1.38,4,buy
7/17,2317,永豐金證券,0039004100300030,1197,2811,-1614,2.34,4,sell
7/17,2317,凱基,9200,973,29,944,1.37,5,buy
7/17,2317,台新-台北,0039004200320030,24,921,-897,1.3,5,sell
7/17,2317,富邦證券,9600,976,185,791,1.15,6,buy
7/17,2317,永豐金-匯立,0039004100380031,45,703,-658,0.95,6,sell
7/17,2317,美林,1440,4226,3600,626,0.91,7,buy
7/17,2317,國泰證券,8880,91,643,-552,0.8,7,sell
7/17,2317,華南永昌,9300,693,91,602,0.87,8,buy
7/17,2317,群益金鼎,9100,309,553,-244,0.35,8,sell
7/17,2317,群益金鼎-大安,0039003100380065,587,16,571,0.83,9,buy
7/17,2317,凱基-新店,0039003200300056,5,200,-195,0.28,9,sell
7/17,2317,港商野村,1560,394,53,341,0.49,10,buy
7/17,2317,兆豐證券,7000,173,330,-157,0.23,10,sell
7/17,2317,宏遠證券,1260,313,2,311,0.45,11,buy
7/17,2317,法銀巴黎,8900,185,341,-156,0.23,11,sell
7/17,2317,臺銀,1040,251,28,223,0.32,12,buy
7/17,2317,凱基-松山,9217,18,156,-138,0.2,12,sell
7/17,2317,玉山-嘉義,8848,232,14,218,0.32,13,buy
7/17,2317,元大-大統,003900380031007a,97,230,-133,0.19,13,sell
7/17,2317,富邦-陽明,9604,296,88,208,0.3,14,buy
7/17,2317,統一-新竹,5857,23,155,-132,0.19,14,sell
7/17,2317,國泰-敦南,8888,692,526,166,0.24,15,buy
7/17,2317,玉山證券,8840,213,338,-125,0.18,15,sell
7/17,2454,花旗環球,1590,828,79,749,6.83,1,buy
7/17,2454,富邦證券,9600,69,652,-583,5.32,1,sell
7/17,2454,凱基-台北,9268,536,287,249,2.27,2,buy
7/17,2454,台灣摩根士丹利,1470,621,1011,-390,3.56,2,sell
7/17,2454,美商高盛,1480,650,420,230,2.1,3,buy
7/17,2454,統一-內湖,0035003800350062,15,293,-278,2.54,3,sell
7/17,2454,國泰-敦南,8888,175,94,81,0.74,4,buy
7/17,2454,港商野村,1560,82,355,-273,2.49,4,sell
7/17,2454,中國信託-永康,6163,51,2,49,0.45,5,buy
7/17,2454,統一,5850,34,261,-227,2.07,5,sell
7/17,2454,玉山-城中,0038003800340045,51,3,48,0.44,6,buy
7/17,2454,美林,1440,354,566,-212,1.93,6,sell
7/17,2454,台新-高雄,0039004200310067,52,13,39,0.36,7,buy
7/17,2454,大和國泰,8890,0,201,-201,1.83,7,sell
7/17,2454,富邦-中壢,9636,46,8,38,0.35,8,buy
7/17,2454,永豐金證券,0039004100300030,218,373,-155,1.41,8,sell
7/17,2454,新加坡商瑞銀,1650,708,672,36,0.33,9,buy
7/17,2454,凱基,9200,86,239,-153,1.4,9,sell
7/17,2454,國票-長城,0037003700390075,29,1,28,0.26,10,buy
7/17,2454,華南永昌,9300,9,86,-77,0.7,10,sell
7/17,2454,統一-永和,0035003800350042,25,1,24,0.22,11,buy
7/17,2454,國泰證券,8880,10,71,-61,0.56,11,sell
7/17,2454,摩根大通,8440,636,612,24,0.22,12,buy
7/17,2454,國票證券,7790,3,57,-54,0.49,12,sell
7/17,2454,國泰-松江,8883,32,9,23,0.21,13,buy
7/17,2454,元大-台北,0039003800300068,13,59,-46,0.42,13,sell
7/17,2454,國泰-板橋,003800380038004b,90,70,20,0.18,14,buy
7/17,2454,永豐金-復興,003900410039005a,1,47,-46,0.42,14,sell
7/17,2454,富邦-新竹,9647,30,10,20,0.18,15,buy
7/17,2454,永豐金-台南,0039004100390068,6,48,-42,0.38,15,sell
7/17,2308,美商高盛,1480,1129,737,392,2.75,1,buy
7/17,2308,美林,1440,326,2100,-1774,12.45,1,sell
7/17,2308,富邦證券,9600,236,36,200,1.4,2,buy
7/17,2308,摩根大通,8440,369,1808,-1439,10.1,2,sell
7/17,2308,永豐金證券,0039004100300030,286,103,183,1.28,3,buy
7/17,2308,台灣摩根士丹利,1470,509,1936,-1427,10.01,3,sell
7/17,2308,國泰-敦南,8888,271,106,165,1.16,4,buy
7/17,2308,永豐金-匯立,0039004100380031,388,1120,-732,5.14,4,sell
7/17,2308,臺銀,1040,149,5,144,1.01,5,buy
7/17,2308,凱基-台北,9268,550,707,-157,1.1,5,sell
7/17,2308,群益金鼎,9100,213,91,122,0.86,6,buy
7/17,2308,港商麥格理,1360,10,124,-114,0.8,6,sell
7/17,2308,凱基,9200,206,95,111,0.78,7,buy
7/17,2308,統一-內湖,0035003800350062,6,79,-73,0.51,7,sell
7/17,2308,土銀,1030,113,4,109,0.76,8,buy
7/17,2308,第一金-中山,5389,3,68,-65,0.46,8,sell
7/17,2308,新加坡商瑞銀,1650,886,793,93,0.65,9,buy
7/17,2308,國泰證券,8880,12,74,-62,0.44,9,sell
7/17,2308,宏遠證券,1260,76,8,68,0.48,10,buy
7/17,2308,統一,5850,61,115,-54,0.38,10,sell
7/17,2308,富邦-仁愛,9676,77,12,65,0.46,11,buy
7/17,2308,元大-豐原站前,0039003800390057,5,57,-52,0.36,11,sell
7/17,2308,國泰-館前,0038003800380041,89,31,58,0.41,12,buy
7/17,2308,大和國泰,8890,0,33,-33,0.23,12,sell
7/17,2308,中國信託-永康,6163,55,4,51,0.36,13,buy
7/17,2308,凱基-松山,9217,8,41,-33,0.23,13,sell
7/17,2308,國泰-板橋,003800380038004b,75,26,49,0.34,14,buy
7/17,2308,富邦-內湖,9627,28,59,-31,0.22,14,sell
7/17,2308,國泰-台中,8882,69,28,41,0.29,15,buy
7/17,2308,元大證券,9800,1081,1107,-26,0.18,15,sell
7/17,2382,摩根大通,8440,3407,505,2902,8.67,1,buy
7/17,2382,富邦證券,9600,406,7143,-6737,20.13,1,sell
7/17,2382,台灣摩根士丹利,1470,3436,1107,2329,6.96,2,buy
