date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
8/12,2330,永豐金-匯立,0039004100380031,3964,105,3859,20.05,1,buy
8/12,2330,花旗環球,1590,544,2356,-1812,9.41,1,sell
8/12,2330,新加坡商瑞銀,1650,1525,321,1204,6.26,2,buy
8/12,2330,元大證券,9800,213,1723,-1510,7.85,2,sell
8/12,2330,摩根大通,8440,2162,1063,1099,5.71,3,buy
8/12,2330,法銀巴黎,8900,79,409,-330,1.71,3,sell
8/12,2330,中國信託,6160,1015,151,864,4.49,4,buy
8/12,2330,國票-敦北法人,0037003700390063,3,209,-206,1.07,4,sell
8/12,2330,統一-內湖,0035003800350062,509,1,508,2.64,5,buy
8/12,2330,台灣摩根士丹利,1470,802,1005,-203,1.05,5,sell
8/12,2330,宏遠證券,1260,512,45,467,2.43,6,buy
8/12,2330,國泰-敦南,8888,78,240,-162,0.84,6,sell
8/12,2330,大和國泰,8890,362,19,343,1.78,7,buy
8/12,2330,兆豐證券,7000,70,169,-99,0.51,7,sell
8/12,2330,美商高盛,1480,1008,720,288,1.5,8,buy
8/12,2330,國票證券,7790,1,99,-98,0.51,8,sell
8/12,2330,港商野村,1560,405,192,213,1.11,9,buy
8/12,2330,富邦-仁愛,9676,32,124,-92,0.48,9,sell
8/12,2330,富邦證券,9600,228,51,177,0.92,10,buy
8/12,2330,統一-仁愛,0035003800350063,0,72,-72,0.37,10,sell
8/12,2330,元大-松江,9801,112,7,105,0.55,11,buy
8/12,2330,第一金-新竹,0035003300380042,1,65,-64,0.33,11,sell
8/12,2330,港商麥格理,1360,444,372,72,0.37,12,buy
8/12,2330,永豐金-台南,0039004100390068,5,65,-60,0.31,12,sell
8/12,2330,美林,1440,349,292,57,0.3,13,buy
8/12,2330,華南永昌-世貿,9334,13,73,-60,0.31,13,sell
8/12,2330,台新,0039004200300030,137,84,53,0.28,14,buy
8/12,2330,國泰-台中,8882,13,70,-57,0.3,14,sell
8/12,2330,第一金-高雄,5383,107,61,46,0.24,15,buy
8/12,2330,臺銀-高雄,0031003000340043,8,64,-56,0.29,15,sell
8/12,2317,台灣摩根士丹利,1470,10110,785,9325,15.46,1,buy
