date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
6/22,2330,元大證券,9800,7094,1203,5891,13.57,1,buy
6/22,2330,國泰-敦南,8888,231,754,-523,1.2,1,sell
6/22,2330,摩根大通,8440,5752,2491,3261,7.51,2,buy
6/22,2330,港商麥格理,1360,336,783,-447,1.03,2,sell
6/22,2330,美商高盛,1480,3750,1704,2046,4.71,3,buy
6/22,2330,台灣摩根士丹利,1470,1030,1467,-437,1.01,3,sell
6/22,2330,凱基-台北,9268,1951,716,1235,2.85,4,buy
6/22,2330,凱基-雙和,0039003200300043,2,405,-403,0.93,4,sell
6/22,2330,花旗環球,1590,1520,499,1021,2.35,5,buy
6/22,2330,富邦-八德,0039003600330041,10,225,-215,0.5,5,sell
6/22,2330,美林,1440,2217,1338,879,2.03,6,buy
6/22,2330,國泰-板橋,003800380038004b,44,246,-202,0.47,6,sell
6/22,2330,新加坡商瑞銀,1650,1982,1302,680,1.57,7,buy
6/22,2330,宏遠證券,1260,42,239,-197,0.45,7,sell
6/22,2330,香港上海匯豐,8960,825,295,530,1.22,8,buy
6/22,2330,國泰-台中,8882,53,224,-171,0.39,8,sell
6/22,2330,群益金鼎,9100,490,37,453,1.04,9,buy
6/22,2330,群益金鼎-中山,0039003100380048,13,163,-150,0.35,9,sell
6/22,2330,富邦證券,9600,761,410,351,0.81,10,buy
6/22,2330,中國信託-忠孝,6162,30,175,-145,0.33,10,sell
6/22,2330,台新-城東,0039004200320072,266,48,218,0.5,11,buy
6/22,2330,新光,8560,174,317,-143,0.33,11,sell
6/22,2330,永豐金證券,0039004100300030,801,609,192,0.44,12,buy
6/22,2330,法銀巴黎,8900,182,313,-131,0.3,12,sell
6/22,2330,康和-新竹,8456,158,20,138,0.32,13,buy
6/22,2330,華南永昌-中正,9359,8,135,-127,0.29,13,sell
6/22,2330,富邦-南京,0039003600310043,196,66,130,0.3,14,buy
6/22,2330,元大-新竹經國,9859,10,133,-123,0.28,14,sell
6/22,2330,康和,8450,121,6,115,0.26,15,buy
6/22,2330,中國信託-新竹,6165,43,163,-120,0.28,15,sell
