date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
4/24,2330,摩根大通,8440,6042,1521,4521,9.14,1,buy
4/24,2330,新加坡商瑞銀,1650,1524,2631,-1107,2.24,1,sell
4/24,2330,美林,1440,4137,1742,2395,4.84,2,buy
4/24,2330,港商麥格理,1360,463,1179,-716,1.45,2,sell
4/24,2330,凱基,9200,1640,179,1461,2.95,3,buy
4/24,2330,土銀,1030,5,406,-401,0.81,3,sell
4/24,2330,元大證券,9800,4167,2782,1385,2.8,4,buy
4/24,2330,國泰-敦南,8888,369,768,-399,0.81,4,sell
4/24,2330,花旗環球,1590,1965,860,1105,2.23,5,buy
4/24,2330,台新-台北,0039004200320030,110,449,-339,0.68,5,sell
4/24,2330,群益金鼎,9100,1038,307,731,1.48,6,buy
4/24,2330,凱基-雙和,0039003200300043,2,310,-308,0.62,6,sell
4/24,2330,永豐金-匯立,0039004100380031,811,246,565,1.14,7,buy
4/24,2330,凱基-彰化,0039003200300047,5,221,-216,0.44,7,sell
4/24,2330,統一,5850,592,84,508,1.03,8,buy
4/24,2330,新光,8560,175,378,-203,0.41,8,sell
4/24,2330,國泰證券,8880,567,107,460,0.93,9,buy
4/24,2330,彰銀,1230,8,174,-166,0.34,9,sell
4/24,2330,富邦-建國,9658,567,176,391,0.79,10,buy
4/24,2330,國泰-台中,8882,74,225,-151,0.31,10,sell
4/24,2330,永豐金證券,0039004100300030,908,520,388,0.78,11,buy
4/24,2330,國泰-館前,0038003800380041,61,210,-149,0.3,11,sell
4/24,2330,台灣摩根士丹利,1470,3002,2644,358,0.72,12,buy
4/24,2330,臺銀,1040,62,198,-136,0.27,12,sell
4/24,2330,凱基-台北,9268,2066,1771,295,0.6,13,buy
4/24,2330,國泰-板橋,003800380038004b,85,219,-134,0.27,13,sell
4/24,2330,宏遠證券,1260,455,203,252,0.51,14,buy
4/24,2330,元大-新竹經國,9859,17,145,-128,0.26,14,sell
4/24,2330,第一金,5380,253,28,225,0.45,15,buy
4/24,2330,台新-城東,0039004200320072,20,140,-120,0.24,15,sell
4/24,2317,港商麥格理,1360,4122,410,3712,4.81,1,buy
