date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
7/01,2330,台灣摩根士丹利,1470,4277,818,3459,10.39,1,buy
7/01,2330,美林,1440,1475,3022,-1547,4.65,1,sell
7/01,2330,美商高盛,1480,3038,392,2646,7.95,2,buy
7/01,2330,香港上海匯豐,8960,146,851,-705,2.12,2,sell
7/01,2330,群益金鼎,9100,1755,174,1581,4.75,3,buy
7/01,2330,國泰-敦南,8888,105,564,-459,1.38,3,sell
7/01,2330,法銀巴黎,8900,1311,176,1135,3.41,4,buy
7/01,2330,港商麥格理,1360,348,579,-231,0.69,4,sell
7/01,2330,元大證券,9800,2422,1364,1058,3.18,5,buy
7/01,2330,台新,0039004200300030,45,265,-220,0.66,5,sell
7/01,2330,凱基,9200,1306,284,1022,3.07,6,buy
7/01,2330,新光,8560,105,305,-200,0.6,6,sell
7/01,2330,摩根大通,8440,2416,1422,994,2.99,7,buy
7/01,2330,中國信託-忠孝,6162,33,229,-196,0.59,7,sell
7/01,2330,凱基-台北,9268,1699,915,784,2.35,8,buy
7/01,2330,華南永昌-古亭,9309,7,196,-189,0.57,8,sell
7/01,2330,中國信託,6160,773,90,683,2.05,9,buy
7/01,2330,彰銀,1230,6,181,-175,0.53,9,sell
7/01,2330,台新-台北,0039004200320030,689,29,660,1.98,10,buy
7/01,2330,凱基-彰化,0039003200300047,2,170,-168,0.5,10,sell
7/01,2330,永豐金-匯立,0039004100380031,626,93,533,1.6,11,buy
7/01,2330,宏遠證券,1260,47,186,-139,0.42,11,sell
7/01,2330,花旗環球,1590,924,407,517,1.55,12,buy
7/01,2330,國泰-台中,8882,46,160,-114,0.34,12,sell
7/01,2330,國泰證券,8880,523,26,497,1.49,13,buy
7/01,2330,第一金-高雄,5383,12,119,-107,0.32,13,sell
7/01,2330,港商野村,1560,499,167,332,1.0,14,buy
7/01,2330,元大-天母,0039003800310049,2,108,-106,0.32,14,sell
7/01,2330,元大-竹科,003900380030004b,339,47,292,0.88,15,buy
7/01,2330,富邦-南屯,9666,4,104,-100,0.3,15,sell
7/01,2317,富邦證券,9600,1829,214,1615,2.45,1,buy
7/01,2317,美商高盛,1480,806,5640,-4834,7.34,1,sell
7/01,2317,華南永昌-中正,9359,1547,16,1531,2.32,2,buy
7/01,2317,摩根大通,8440,1940,6666,-4726,7.17,2,sell
7/01,2317,元大證券,9800,3306,2062,1244,1.89,3,buy
7/01,2317,國泰證券,8880,318,4864,-4546,6.9,3,sell
7/01,2317,國泰-敦南,8888,1159,309,850,1.29,4,buy
7/01,2317,美林,1440,82,3023,-2941,4.46,4,sell
7/01,2317,台新,0039004200300030,978,260,718,1.09,5,buy
7/01,2317,永豐金證券,0039004100300030,762,3657,-2895,4.39,5,sell
7/01,2317,兆豐證券,7000,720,117,603,0.92,6,buy
7/01,2317,花旗環球,1590,162,3020,-2858,4.34,6,sell
7/01,2317,永豐金-匯立,0039004100380031,557,64,493,0.75,7,buy
7/01,2317,新加坡商瑞銀,1650,1353,4080,-2727,4.14,7,sell
7/01,2317,華南永昌,9300,462,25,437,0.66,8,buy
7/01,2317,台灣摩根士丹利,1470,822,3339,-2517,3.82,8,sell
7/01,2317,宏遠-台南,0031003200360044,435,4,431,0.65,9,buy
7/01,2317,凱基-台北,9268,1250,3238,-1988,3.02,9,sell
7/01,2317,中國信託,6160,420,22,398,0.6,10,buy
7/01,2317,國票-敦北法人,0037003700390063,22,1582,-1560,2.37,10,sell
7/01,2317,國票-博愛,003700370039007a,427,64,363,0.55,11,buy
7/01,2317,群益金鼎,9100,299,1806,-1507,2.29,11,sell
7/01,2317,元大-草屯,0039003800390045,381,36,345,0.52,12,buy
7/01,2317,康和-延平,8451,11,1033,-1022,1.55,12,sell
7/01,2317,中國信託-高雄,003600310036004b,284,33,251,0.38,13,buy
7/01,2317,光和,6380,66,915,-849,1.29,13,sell
7/01,2317,國泰-台中,8882,338,98,240,0.36,14,buy
7/01,2317,國泰-忠孝,8887,67,741,-674,1.02,14,sell
7/01,2317,國泰-板橋,003800380038004b,288,55,233,0.35,15,buy
