date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
6/24,2330,元大證券,9800,5204,4119,1085,1.65,1,buy
6/24,2330,美商高盛,1480,3908,14707,-10799,16.4,1,sell
6/24,2330,國泰-敦南,8888,1219,199,1020,1.55,2,buy
6/24,2330,新加坡商瑞銀,1650,1686,7143,-5457,8.29,2,sell
6/24,2330,永豐金證券,0039004100300030,1177,504,673,1.02,3,buy
6/24,2330,台灣摩根士丹利,1470,542,5733,-5191,7.89,3,sell
6/24,2330,凱基-城中,9227,656,3,653,0.99,4,buy
6/24,2330,港商野村,1560,475,5225,-4750,7.22,4,sell
6/24,2330,凱基,9200,863,309,554,0.84,5,buy
6/24,2330,摩根大通,8440,1665,5347,-3682,5.59,5,sell
6/24,2330,中國信託,6160,972,467,505,0.77,6,buy
6/24,2330,法銀巴黎,8900,86,3763,-3677,5.59,6,sell
6/24,2330,台新,0039004200300030,519,76,443,0.67,7,buy
6/24,2330,美林,1440,285,1710,-1425,2.16,7,sell
6/24,2330,新光,8560,515,80,435,0.66,8,buy
6/24,2330,花旗環球,1590,1392,2677,-1285,1.95,8,sell
6/24,2330,凱基-雙和,0039003200300043,335,3,332,0.5,9,buy
6/24,2330,港商麥格理,1360,123,1348,-1225,1.86,9,sell
6/24,2330,玉山證券,8840,350,31,319,0.48,10,buy
6/24,2330,永豐金-匯立,0039004100380031,353,1244,-891,1.35,10,sell
6/24,2330,國泰-台中,8882,355,38,317,0.48,11,buy
6/24,2330,香港上海匯豐,8960,73,666,-593,0.9,11,sell
6/24,2330,宏遠證券,1260,346,43,303,0.46,12,buy
6/24,2330,國泰證券,8880,48,400,-352,0.53,12,sell
6/24,2330,富邦-仁愛,9676,309,27,282,0.43,13,buy
6/24,2330,群益金鼎-敦南,9101,45,313,-268,0.41,13,sell
6/24,2330,元大-土城永寧,9875,274,4,270,0.41,14,buy
6/24,2330,永豐金-內湖,0039004100390067,136,279,-143,0.22,14,sell
6/24,2330,元大-復北,9872,259,17,242,0.37,15,buy
6/24,2330,大和國泰,8890,4,120,-116,0.18,15,sell
6/24,2317,永豐金-匯立,0039004100380031,5621,445,5176,8.34,1,buy
6/24,2317,摩根大通,8440,2069,15806,-13737,22.14,1,sell
6/24,2317,花旗環球,1590,2187,602,1585,2.55,2,buy
6/24,2317,新加坡商瑞銀,1650,4300,7323,-3023,4.87,2,sell
6/24,2317,凱基-台北,9268,3016,1530,1486,2.39,3,buy
6/24,2317,美林,1440,107,2772,-2665,4.29,3,sell
6/24,2317,美商高盛,1480,3544,2727,817,1.32,4,buy
6/24,2317,永豐金證券,0039004100300030,335,2029,-1694,2.73,4,sell
6/24,2317,統一,5850,1075,351,724,1.17,5,buy
6/24,2317,國泰證券,8880,24,1236,-1212,1.95,5,sell
6/24,2317,元大證券,9800,3770,3195,575,0.93,6,buy
6/24,2317,港商麥格理,1360,125,1193,-1068,1.72,6,sell
6/24,2317,國泰-敦南,8888,881,511,370,0.6,7,buy
6/24,2317,港商野村,1560,48,761,-713,1.15,7,sell
6/24,2317,香港上海匯豐,8960,279,5,274,0.44,8,buy
6/24,2317,富邦證券,9600,15,450,-435,0.7,8,sell
6/24,2317,第一金-台南,5384,242,20,222,0.36,9,buy
6/24,2317,元大-新竹,9816,52,425,-373,0.6,9,sell
6/24,2317,元大-彰化,0039003800310047,228,13,215,0.35,10,buy
6/24,2317,台灣摩根士丹利,1470,3749,4085,-336,0.54,10,sell
6/24,2317,台新-台北,0039004200320030,260,55,205,0.33,11,buy
6/24,2317,中國信託-高雄,003600310036004b,61,371,-310,0.5,11,sell
6/24,2317,合庫證券,1020,229,26,203,0.33,12,buy
6/24,2317,玉山證券,8840,107,396,-289,0.47,12,sell
6/24,2317,元大-路竹,0039003800310043,178,5,173,0.28,13,buy
6/24,2317,康和,8450,7,287,-280,0.45,13,sell
6/24,2317,國票-南科,0037003700390065,176,21,155,0.25,14,buy
6/24,2317,台新-九如,0039004200320031,20,235,-215,0.35,14,sell
6/24,2317,富邦-陽明,9604,185,40,145,0.23,15,buy
6/24,2317,大和國泰,8890,0,179,-179,0.29,15,sell
6/24,2454,摩根大通,8440,1499,954,545,3.33,1,buy
6/24,2454,富邦證券,9600,84,2171,-2087,12.74,1,sell
6/24,2454,台灣摩根士丹利,1470,799,604,195,1.19,2,buy
6/24,2454,新加坡商瑞銀,1650,706,2162,-1456,8.89,2,sell
6/24,2454,永豐金-匯立,0039004100380031,276,94,182,1.11,3,buy
6/24,2454,美商高盛,1480,860,1465,-605,3.69,3,sell
6/24,2454,國泰-敦南,8888,301,143,158,0.96,4,buy
6/24,2454,港商麥格理,1360,6,557,-551,3.36,4,sell
6/24,2454,群益金鼎,9100,201,56,145,0.89,5,buy
6/24,2454,元大證券,9800,1324,1676,-352,2.15,5,sell
6/24,2454,統一,5850,165,51,114,0.7,6,buy
6/24,2454,群益金鼎-大安,0039003100380065,26,285,-259,1.58,6,sell
6/24,2454,國泰-板橋,003800380038004b,109,21,88,0.54,7,buy
6/24,2454,法銀巴黎,8900,152,380,-228,1.39,7,sell
6/24,2454,華南永昌,9300,82,18,64,0.39,8,buy
6/24,2454,凱基-台北,9268,572,763,-191,1.17,8,sell
6/24,2454,永豐金證券,0039004100300030,194,133,61,0.37,9,buy
6/24,2454,美林,1440,298,449,-151,0.92,9,sell
6/24,2454,花旗環球,1590,213,153,60,0.37,10,buy
6/24,2454,台新-西松,003900420032006e,8,107,-99,0.6,10,sell
6/24,2454,富邦-建國,9658,81,30,51,0.31,11,buy
6/24,2454,大和國泰,8890,90,177,-87,0.53,11,sell
6/24,2454,凱基,9200,104,54,50,0.31,12,buy
6/24,2454,國票-敦北法人,0037003700390063,12,50,-38,0.23,12,sell
6/24,2454,國泰-台中,8882,78,30,48,0.29,13,buy
6/24,2454,元大-嘉義,0039003800390067,6,40,-34,0.21,13,sell
6/24,2454,中國信託,6160,67,25,42,0.26,14,buy
6/24,2454,群益金鼎-忠孝,0039003100380057,13,41,-28,0.17,14,sell
6/24,2454,富邦-台北,9623,58,19,39,0.24,15,buy
6/24,2454,國泰證券,8880,115,142,-27,0.16,15,sell
6/24,2308,新加坡商瑞銀,1650,1961,506,1455,6.11,1,buy
6/24,2308,群益金鼎,9100,93,1628,-1535,6.45,1,sell
6/24,2308,凱基-台北,9268,918,600,318,1.34,2,buy
6/24,2308,花旗環球,1590,381,1816,-1435,6.03,2,sell
6/24,2308,國泰-敦南,8888,394,101,293,1.23,3,buy
6/24,2308,台灣摩根士丹利,1470,2045,3412,-1367,5.74,3,sell
6/24,2308,美商高盛,1480,1572,1341,231,0.97,4,buy
6/24,2308,富邦證券,9600,27,1192,-1165,4.89,4,sell
6/24,2308,合庫證券,1020,164,6,158,0.66,5,buy
6/24,2308,元大證券,9800,2381,3307,-926,3.89,5,sell
6/24,2308,元大-土城永寧,9875,157,3,154,0.65,6,buy
6/24,2308,摩根大通,8440,1259,2141,-882,3.71,6,sell
6/24,2308,港商野村,1560,257,120,137,0.58,7,buy
6/24,2308,統一,5850,217,988,-771,3.24,7,sell
6/24,2308,新光,8560,148,54,94,0.39,8,buy
6/24,2308,法銀巴黎,8900,1,495,-494,2.08,8,sell
6/24,2308,玉山證券,8840,90,11,79,0.33,9,buy
6/24,2308,永豐金證券,0039004100300030,200,608,-408,1.71,9,sell
6/24,2308,國泰-台中,8882,117,38,79,0.33,10,buy
6/24,2308,大和國泰,8890,0,229,-229,0.96,10,sell
6/24,2308,國泰-板橋,003800380038004b,103,25,78,0.33,11,buy
6/24,2308,第一金,5380,45,219,-174,0.73,11,sell
6/24,2308,美林,1440,481,407,74,0.31,12,buy
6/24,2308,國泰證券,8880,18,188,-170,0.71,12,sell
6/24,2308,國泰-高雄,8881,77,10,67,0.28,13,buy
6/24,2308,國票-敦北法人,0037003700390063,6,142,-136,0.57,13,sell
6/24,2308,富邦-陽明,9604,67,12,55,0.23,14,buy
6/24,2308,永豐金-板新,003900410039004a,36,159,-123,0.52,14,sell
6/24,2308,國泰-桃園,8885,65,11,54,0.23,15,buy
6/24,2308,國票證券,7790,20,142,-122,0.51,15,sell
6/24,2382,永豐金證券,0039004100300030,2291,184,2107,18.95,1,buy
6/24,2382,美林,1440,51,1158,-1107,9.95,1,sell
6/24,2382,元大證券,9800,1171,617,554,4.98,2,buy
6/24,2382,群益金鼎,9100,28,1076,-1048,9.42,2,sell
6/24,2382,凱基-台北,9268,776,276,500,4.5,3,buy
6/24,2382,摩根大通,8440,114,792,-678,6.1,3,sell
6/24,2382,凱基,9200,463,195,268,2.41,4,buy
6/24,2382,美商高盛,1480,53,612,-559,5.03,4,sell
6/24,2382,港商野村,1560,245,10,235,2.11,5,buy
6/24,2382,新加坡商瑞銀,1650,165,688,-523,4.7,5,sell
6/24,2382,凱基-士林,9238,103,0,103,0.93,6,buy
6/24,2382,台灣摩根士丹利,1470,374,638,-264,2.37,6,sell
6/24,2382,兆豐-大同,0037003000300053,102,4,98,0.88,7,buy
6/24,2382,臺銀,1040,104,357,-253,2.27,7,sell
6/24,2382,中國信託,6160,65,18,47,0.42,8,buy
6/24,2382,元大-新竹,9816,1,153,-152,1.37,8,sell
6/24,2382,國票-安和,003700370039005a,44,1,43,0.39,9,buy
6/24,2382,花旗環球,1590,113,264,-151,1.36,9,sell
6/24,2382,土銀-玉里,1036,40,0,40,0.36,10,buy
6/24,2382,國泰證券,8880,23,137,-114,1.03,10,sell
6/24,2382,元大-博愛,0039003800320042,44,5,39,0.35,11,buy
6/24,2382,大昌-桃園,6465,1,81,-80,0.72,11,sell
6/24,2382,元大-大天母,9893,39,2,37,0.33,12,buy
6/24,2382,華南永昌-虎尾,9377,1,73,-72,0.65,12,sell
6/24,2382,統一,5850,41,5,36,0.32,13,buy
6/24,2382,群益金鼎-大安,0039003100380065,0,65,-65,0.58,13,sell
