date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
12/23,2330,摩根大通,8440,1989,539,1450,6.53,1,buy
12/23,2330,香港上海匯豐,8960,76,733,-657,2.96,1,sell
12/23,2330,美商高盛,1480,1869,571,1298,5.84,2,buy
12/23,2330,國泰-敦南,8888,62,428,-366,1.65,2,sell
12/23,2330,元富,5920,1641,582,1059,4.77,3,buy
12/23,2330,中國信託,6160,206,470,-264,1.19,3,sell
12/23,2330,港商麥格理,1360,775,21,754,3.39,4,buy
12/23,2330,富邦證券,9600,230,490,-260,1.17,4,sell
12/23,2330,元大證券,9800,1163,536,627,2.82,5,buy
12/23,2330,永豐金證券,0039004100300030,276,500,-224,1.01,5,sell
12/23,2330,新加坡商瑞銀,1650,911,336,575,2.59,6,buy
12/23,2330,第一金-中山,5389,0,145,-145,0.65,6,sell
12/23,2330,凱基-台北,9268,1064,566,498,2.24,7,buy
12/23,2330,花旗環球,1590,323,421,-98,0.44,7,sell
12/23,2330,國泰證券,8880,389,19,370,1.67,8,buy
12/23,2330,新光,8560,34,132,-98,0.44,8,sell
12/23,2330,美林,1440,1311,940,371,1.67,9,buy
12/23,2330,國泰-館前,0038003800380041,7,100,-93,0.42,9,sell
12/23,2330,大和國泰,8890,449,110,339,1.53,10,buy
12/23,2330,富邦-新竹,9647,10,103,-93,0.42,10,sell
12/23,2330,群益金鼎,9100,477,150,327,1.47,11,buy
12/23,2330,國泰-台中,8882,12,89,-77,0.35,11,sell
12/23,2330,宏遠證券,1260,315,48,267,1.2,12,buy
12/23,2330,國泰-高雄,8881,5,80,-75,0.34,12,sell
12/23,2330,統一,5850,545,313,232,1.04,13,buy
12/23,2330,國票-中正,7797,0,72,-72,0.32,13,sell
12/23,2330,國票-安和,003700370039005a,220,8,212,0.95,14,buy
12/23,2330,凱基-高美館,9215,42,113,-71,0.32,14,sell
12/23,2330,永豐金-匯立,0039004100380031,496,292,204,0.92,15,buy
12/23,2330,國泰-板橋,003800380038004b,13,82,-69,0.31,15,sell
12/23,2317,美商高盛,1480,5192,330,4862,16.41,1,buy
12/23,2317,凱基,9200,1805,6457,-4652,15.7,1,sell
12/23,2317,台灣摩根士丹利,1470,2365,902,1463,4.94,2,buy
12/23,2317,富邦證券,9600,125,1486,-1361,4.59,2,sell
12/23,2317,美林,1440,1423,877,546,1.84,3,buy
12/23,2317,新加坡商瑞銀,1650,2541,3158,-617,2.08,3,sell
12/23,2317,群益金鼎-古亭,0039003100380043,421,5,416,1.4,4,buy
12/23,2317,元大-館前,003900380034004b,37,560,-523,1.77,4,sell
12/23,2317,國泰證券,8880,426,19,407,1.37,5,buy
12/23,2317,富邦-竹北,9624,17,376,-359,1.21,5,sell
12/23,2317,兆豐-南門,0037003000300067,403,1,402,1.36,6,buy
12/23,2317,香港上海匯豐,8960,70,385,-315,1.06,6,sell
12/23,2317,元富,5920,354,31,323,1.09,7,buy
12/23,2317,合庫-自強,0031003000320043,14,313,-299,1.01,7,sell
12/23,2317,富邦-南員林,0039003600310052,312,7,305,1.03,8,buy
