date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
7/21,2330,港商麥格理,1360,5724,1746,3978,12.67,1,buy
7/21,2330,摩根大通,8440,1413,5386,-3973,12.66,1,sell
7/21,2330,美商高盛,1480,4951,1046,3905,12.44,2,buy
7/21,2330,凱基-台北,9268,677,2054,-1377,4.39,2,sell
7/21,2330,元大證券,9800,2790,859,1931,6.15,3,buy
7/21,2330,永豐金-匯立,0039004100380031,203,1272,-1069,3.41,3,sell
7/21,2330,港商野村,1560,1227,146,1081,3.44,4,buy
7/21,2330,花旗環球,1590,618,1362,-744,2.37,4,sell
7/21,2330,新加坡商瑞銀,1650,2028,985,1043,3.32,5,buy
7/21,2330,富邦-南京,0039003600310043,7,554,-547,1.74,5,sell
7/21,2330,永豐金證券,0039004100300030,944,94,850,2.71,6,buy
7/21,2330,台灣摩根士丹利,1470,1625,1916,-291,0.93,6,sell
7/21,2330,元大-中和,0039003800390065,326,4,322,1.03,7,buy
7/21,2330,台新,0039004200300030,83,299,-216,0.69,7,sell
7/21,2330,國票-敦北法人,0037003700390063,438,159,279,0.89,8,buy
7/21,2330,華南永昌,9300,84,270,-186,0.59,8,sell
7/21,2330,法銀巴黎,8900,251,17,234,0.75,9,buy
7/21,2330,群益金鼎,9100,34,218,-184,0.59,9,sell
7/21,2330,華南永昌-古亭,9309,172,32,140,0.45,10,buy
7/21,2330,宏遠證券,1260,49,200,-151,0.48,10,sell
7/21,2330,凱基,9200,205,79,126,0.4,11,buy
7/21,2330,凱基-城中,9227,4,128,-124,0.4,11,sell
7/21,2330,第一金-高雄,5383,108,3,105,0.33,12,buy
7/21,2330,香港上海匯豐,8960,241,359,-118,0.38,12,sell
7/21,2330,美林,1440,1113,1018,95,0.3,13,buy
7/21,2330,統一,5850,93,200,-107,0.34,13,sell
7/21,2330,兆豐證券,7000,150,64,86,0.27,14,buy
7/21,2330,元大-新竹經國,9859,18,122,-104,0.33,14,sell
7/21,2330,陽信-石牌,8711,60,11,49,0.16,15,buy
7/21,2330,國泰-敦南,8888,157,257,-100,0.32,15,sell
7/21,2317,台灣摩根士丹利,1470,10009,16,9993,19.44,1,buy
7/21,2317,新加坡商瑞銀,1650,3016,3991,-975,1.9,1,sell
7/21,2317,美商高盛,1480,4571,762,3809,7.41,2,buy
7/21,2317,台灣企銀,1110,0,665,-665,1.29,2,sell
7/21,2317,美林,1440,3142,204,2938,5.72,3,buy
7/21,2317,宏遠證券,1260,1,580,-579,1.13,3,sell
7/21,2317,元大證券,9800,4757,2494,2263,4.4,4,buy
7/21,2317,國泰-敦南,8888,322,887,-565,1.1,4,sell
7/21,2317,摩根大通,8440,3692,2255,1437,2.8,5,buy
7/21,2317,新光,8560,89,653,-564,1.1,5,sell
7/21,2317,統一,5850,1277,45,1232,2.4,6,buy
7/21,2317,第一金-高雄,5383,14,340,-326,0.63,6,sell
7/21,2317,花旗環球,1590,1306,243,1063,2.07,7,buy
7/21,2317,中國信託-新竹,6165,28,351,-323,0.63,7,sell
7/21,2317,台新,0039004200300030,1411,453,958,1.86,8,buy
7/21,2317,台新-三民,0039004200310033,7,309,-302,0.59,8,sell
7/21,2317,凱基-台北,9268,3121,2231,890,1.73,9,buy
7/21,2317,國泰-館前,0038003800380041,55,348,-293,0.57,9,sell
7/21,2317,港商麥格理,1360,1030,194,836,1.63,10,buy
7/21,2317,富邦-陽明,9604,56,336,-280,0.54,10,sell
