date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
6/05,2330,群益金鼎,9100,961,62,899,2.31,1,buy
6/05,2330,港商麥格理,1360,120,4352,-4232,10.87,1,sell
6/05,2330,凱基,9200,1155,295,860,2.21,2,buy
6/05,2330,新加坡商瑞銀,1650,1683,4560,-2877,7.39,2,sell
6/05,2330,永豐金證券,0039004100300030,886,217,669,1.72,3,buy
6/05,2330,摩根大通,8440,1077,3256,-2179,5.6,3,sell
6/05,2330,富邦-南京,0039003600310043,607,8,599,1.54,4,buy
6/05,2330,美林,1440,822,2826,-2004,5.15,4,sell
6/05,2330,國泰-敦南,8888,747,220,527,1.35,5,buy
6/05,2330,台灣摩根士丹利,1470,136,1897,-1761,4.52,5,sell
6/05,2330,統一,5850,686,187,499,1.28,6,buy
6/05,2330,美商高盛,1480,737,2270,-1533,3.94,6,sell
6/05,2330,國泰證券,8880,410,20,390,1.0,7,buy
6/05,2330,永豐金-匯立,0039004100380031,54,1229,-1175,3.02,7,sell
6/05,2330,花旗環球,1590,1787,1439,348,0.89,8,buy
6/05,2330,凱基-台北,9268,682,1756,-1074,2.76,8,sell
6/05,2330,富邦證券,9600,1114,818,296,0.76,9,buy
6/05,2330,港商野村,1560,111,620,-509,1.31,9,sell
6/05,2330,香港上海匯豐,8960,472,220,252,0.65,10,buy
6/05,2330,法銀巴黎,8900,136,429,-293,0.75,10,sell
6/05,2330,台新,0039004200300030,263,65,198,0.51,11,buy
6/05,2330,永豐金-內湖,0039004100390067,71,328,-257,0.66,11,sell
6/05,2330,新光,8560,341,158,183,0.47,12,buy
6/05,2330,永豐金-竹科,0039004100390058,151,282,-131,0.34,12,sell
6/05,2330,富邦-仁愛,9676,218,52,166,0.43,13,buy
6/05,2330,大和國泰,8890,7,123,-116,0.3,13,sell
6/05,2330,國泰-台中,8882,217,65,152,0.39,14,buy
6/05,2330,群益金鼎-敦南,9101,24,124,-100,0.26,14,sell
6/05,2330,元大證券,9800,3964,3829,135,0.35,15,buy
6/05,2330,統一-仁愛,0035003800350063,16,102,-86,0.22,15,sell
6/05,2317,新加坡商瑞銀,1650,8424,5519,2905,3.13,1,buy
6/05,2317,美林,1440,926,6572,-5646,6.08,1,sell
6/05,2317,港商野村,1560,1665,628,1037,1.12,2,buy
6/05,2317,台灣摩根士丹利,1470,1848,4739,-2891,3.12,2,sell
6/05,2317,統一,5850,1551,513,1038,1.12,3,buy
6/05,2317,富邦證券,9600,341,1587,-1246,1.34,3,sell
6/05,2317,美商高盛,1480,4101,3286,815,0.88,4,buy
6/05,2317,第一金-新竹,0035003300380042,67,1282,-1215,1.31,4,sell
6/05,2317,元大-板橋,0039003800390043,435,46,389,0.42,5,buy
6/05,2317,永豐金證券,0039004100300030,996,1562,-566,0.61,5,sell
6/05,2317,大昌-樹林,6461,388,37,351,0.38,6,buy
6/05,2317,摩根大通,8440,2972,3483,-511,0.55,6,sell
6/05,2317,香港上海匯豐,8960,378,28,350,0.38,7,buy
6/05,2317,凱基-虎尾,9236,79,448,-369,0.4,7,sell
6/05,2317,港商麥格理,1360,305,10,295,0.32,8,buy
6/05,2317,台新-虎尾,003900420032004e,46,368,-322,0.35,8,sell
6/05,2317,元大證券,9800,8675,8429,246,0.27,9,buy
6/05,2317,台新,0039004200300030,659,974,-315,0.34,9,sell
6/05,2317,凱基-敦北,9237,273,34,239,0.26,10,buy
6/05,2317,合庫證券,1020,95,389,-294,0.32,10,sell
6/05,2317,元大-大天母,9893,281,49,232,0.25,11,buy
6/05,2317,中國信託-永康,6163,87,376,-289,0.31,11,sell
6/05,2317,合庫-台中,1021,280,82,198,0.21,12,buy
6/05,2317,元大-忠孝,9871,140,381,-241,0.26,12,sell
6/05,2317,國泰-台中,8882,544,355,189,0.2,13,buy
6/05,2317,元大-竹科,003900380030004b,77,301,-224,0.24,13,sell
6/05,2317,凱基-台南,9211,253,77,176,0.19,14,buy
6/05,2317,元大-清水,0039003800300065,27,247,-220,0.24,14,sell
6/05,2317,臺銀-高雄,0031003000340043,245,96,149,0.16,15,buy
6/05,2317,永豐金-竹北,0039004100390050,44,251,-207,0.22,15,sell
6/05,2454,美商高盛,1480,696,202,494,4.16,1,buy
6/05,2454,群益金鼎,9100,82,538,-456,3.84,1,sell
6/05,2454,凱基-台北,9268,800,455,345,2.9,2,buy
6/05,2454,統一,5850,70,516,-446,3.75,2,sell
6/05,2454,美林,1440,610,326,284,2.39,3,buy
6/05,2454,元大證券,9800,949,1349,-400,3.36,3,sell
6/05,2454,摩根大通,8440,1011,798,213,1.79,4,buy
6/05,2454,富邦證券,9600,116,480,-364,3.06,4,sell
6/05,2454,國票-安和,003700370039005a,200,46,154,1.3,5,buy
6/05,2454,花旗環球,1590,214,435,-221,1.86,5,sell
6/05,2454,香港上海匯豐,8960,91,5,86,0.72,6,buy
6/05,2454,台灣摩根士丹利,1470,553,759,-206,1.73,6,sell
6/05,2454,港商野村,1560,156,101,55,0.46,7,buy
