date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
5/15,2330,花旗環球,1590,2231,549,1682,5.25,1,buy
5/15,2330,新加坡商瑞銀,1650,557,4171,-3614,11.27,1,sell
5/15,2330,統一,5850,1674,234,1440,4.49,2,buy
5/15,2330,美商高盛,1480,929,2248,-1319,4.11,2,sell
5/15,2330,元大證券,9800,3062,1785,1277,3.98,3,buy
5/15,2330,台灣摩根士丹利,1470,976,1537,-561,1.75,3,sell
5/15,2330,永豐金-匯立,0039004100380031,928,163,765,2.39,4,buy
5/15,2330,凱基-台北,9268,631,1180,-549,1.71,4,sell
5/15,2330,群益金鼎,9100,846,134,712,2.22,5,buy
5/15,2330,美林,1440,1157,1674,-517,1.61,5,sell
5/15,2330,台新-台北,0039004200320030,622,25,597,1.86,6,buy
5/15,2330,摩根大通,8440,1780,2082,-302,0.94,6,sell
5/15,2330,港商野村,1560,581,122,459,1.43,7,buy
5/15,2330,兆豐-忠孝,0037003000300061,22,215,-193,0.6,7,sell
5/15,2330,宏遠證券,1260,284,37,247,0.77,8,buy
5/15,2330,香港上海匯豐,8960,10,194,-184,0.57,8,sell
5/15,2330,凱基,9200,1019,817,202,0.63,9,buy
5/15,2330,土銀,1030,11,134,-123,0.38,9,sell
5/15,2330,中國信託,6160,338,138,200,0.62,10,buy
5/15,2330,凱基-站前,0039003200300046,23,139,-116,0.36,10,sell
5/15,2330,富邦證券,9600,509,316,193,0.6,11,buy
5/15,2330,第一金,5380,16,122,-106,0.33,11,sell
5/15,2330,大和國泰,8890,200,15,185,0.58,12,buy
5/15,2330,合庫-西台中,0031003000320046,6,66,-60,0.19,12,sell
5/15,2330,國泰-敦南,8888,623,446,177,0.55,13,buy
5/15,2330,元大-板橋,0039003800390043,20,81,-61,0.19,13,sell
5/15,2330,(牛牛牛)亞證券,6010,150,0,150,0.47,14,buy
5/15,2330,元大-中崙,9813,32,89,-57,0.18,14,sell
5/15,2330,第一金-高雄,5383,196,85,111,0.35,15,buy
5/15,2330,元大-豐原站前,0039003800390057,47,101,-54,0.17,15,sell
5/15,2317,台灣摩根士丹利,1470,15235,780,14455,10.5,1,buy
5/15,2317,群益金鼎,9100,199,1904,-1705,1.24,1,sell
5/15,2317,美商高盛,1480,18023,5214,12809,9.31,2,buy
5/15,2317,國泰-敦南,8888,1143,2742,-1599,1.16,2,sell
5/15,2317,新加坡商瑞銀,1650,13430,3066,10364,7.53,3,buy
5/15,2317,富邦證券,9600,2462,3478,-1016,0.74,3,sell
5/15,2317,摩根大通,8440,9337,3826,5511,4.0,4,buy
5/15,2317,永豐金證券,0039004100300030,1364,2240,-876,0.64,4,sell
5/15,2317,美林,1440,6280,1567,4713,3.42,5,buy
5/15,2317,新光,8560,475,1232,-757,0.55,5,sell
5/15,2317,凱基-台北,9268,7466,3344,4122,2.99,6,buy
5/15,2317,臺銀,1040,69,785,-716,0.52,6,sell
5/15,2317,港商野村,1560,2631,380,2251,1.64,7,buy
5/15,2317,玉山證券,8840,113,728,-615,0.45,7,sell
5/15,2317,花旗環球,1590,2116,1136,980,0.71,8,buy
5/15,2317,第一金-高雄,5383,118,725,-607,0.44,8,sell
5/15,2317,永豐金-匯立,0039004100380031,848,76,772,0.56,9,buy
5/15,2317,玉山-左營,0038003800340044,82,650,-568,0.41,9,sell
5/15,2317,香港上海匯豐,8960,2486,1756,730,0.53,10,buy
5/15,2317,國泰-台中,8882,280,742,-462,0.34,10,sell
5/15,2317,台新,0039004200300030,1975,1393,582,0.42,11,buy
5/15,2317,富邦-陽明,9604,140,596,-456,0.33,11,sell
5/15,2317,港商麥格理,1360,977,543,434,0.32,12,buy
5/15,2317,華南永昌,9300,204,649,-445,0.32,12,sell
5/15,2317,國票-敦北法人,0037003700390063,320,38,282,0.2,13,buy
5/15,2317,元大-民雄,0039003800310056,113,555,-442,0.32,13,sell
5/15,2317,國票證券,7790,315,137,178,0.13,14,buy
5/15,2317,元大-復北,9872,50,486,-436,0.32,14,sell
5/15,2317,凱基-中山,9229,311,163,148,0.11,15,buy
5/15,2317,玉山-新莊,8842,125,536,-411,0.3,15,sell
5/15,2454,新加坡商瑞銀,1650,897,358,539,7.34,1,buy
5/15,2454,港商野村,1560,1,700,-699,9.52,1,sell
5/15,2454,摩根大通,8440,470,94,376,5.12,2,buy
5/15,2454,港商麥格理,1360,139,663,-524,7.14,2,sell
5/15,2454,美林,1440,483,178,305,4.16,3,buy
5/15,2454,香港上海匯豐,8960,36,216,-180,2.45,3,sell
5/15,2454,元大證券,9800,633,339,294,4.01,4,buy
5/15,2454,台灣摩根士丹利,1470,186,310,-124,1.69,4,sell
5/15,2454,凱基-台北,9268,217,52,165,2.25,5,buy
5/15,2454,統一,5850,40,150,-110,1.5,5,sell
5/15,2454,美商高盛,1480,690,528,162,2.21,6,buy
5/15,2454,群益金鼎,9100,16,124,-108,1.47,6,sell
5/15,2454,花旗環球,1590,196,71,125,1.7,7,buy
5/15,2454,永豐金證券,0039004100300030,63,160,-97,1.32,7,sell
5/15,2454,中國信託,6160,65,31,34,0.46,8,buy
5/15,2454,凱基,9200,44,115,-71,0.97,8,sell
5/15,2454,凱基-站前,0039003200300046,36,6,30,0.41,9,buy
5/15,2454,國泰證券,8880,40,101,-61,0.83,9,sell
5/15,2454,永豐金-萬盛,0039004100390032,57,30,27,0.37,10,buy
5/15,2454,宏遠證券,1260,4,62,-58,0.79,10,sell
5/15,2454,元大-民生三民,0039003800390058,28,7,21,0.29,11,buy
5/15,2454,永豐金-匯立,0039004100380031,120,174,-54,0.74,11,sell
5/15,2454,兆豐-高雄,003700300030005a,22,3,19,0.26,12,buy
5/15,2454,群益金鼎-大安,0039003100380065,32,83,-51,0.69,12,sell
5/15,2454,國泰-敦南,8888,52,34,18,0.25,13,buy
5/15,2454,群益金鼎-忠孝,0039003100380057,4,46,-42,0.57,13,sell
5/15,2454,富邦-台北,9623,24,6,18,0.25,14,buy
5/15,2454,統一-內湖,0035003800350062,2,39,-37,0.5,14,sell
5/15,2454,國票-嘉義,0037003700390048,16,1,15,0.2,15,buy
5/15,2454,國票-敦北法人,0037003700390063,0,33,-33,0.45,15,sell
5/15,2308,摩根大通,8440,1323,391,932,7.69,1,buy
5/15,2308,港商野村,1560,19,829,-810,6.68,1,sell
5/15,2308,台灣摩根士丹利,1470,913,543,370,3.05,2,buy
5/15,2308,美商高盛,1480,279,1064,-785,6.47,2,sell
5/15,2308,凱基-台北,9268,666,498,168,1.39,3,buy
5/15,2308,港商麥格理,1360,57,689,-632,5.21,3,sell
5/15,2308,國泰-敦南,8888,220,75,145,1.2,4,buy
5/15,2308,統一,5850,38,422,-384,3.17,4,sell
5/15,2308,宏遠證券,1260,72,2,70,0.58,5,buy
5/15,2308,永豐金證券,0039004100300030,359,702,-343,2.83,5,sell
5/15,2308,元大-大同,0039003800390047,58,1,57,0.47,6,buy
5/15,2308,新加坡商瑞銀,1650,617,946,-329,2.71,6,sell
5/15,2308,富邦-公益,0039003600310046,59,8,51,0.42,7,buy
5/15,2308,中國信託,6160,48,353,-305,2.52,7,sell
5/15,2308,新光,8560,107,67,40,0.33,8,buy
5/15,2308,元大證券,9800,1231,1461,-230,1.9,8,sell
5/15,2308,元大-北屯,0039003800390064,38,1,37,0.31,9,buy
5/15,2308,花旗環球,1590,56,213,-157,1.29,9,sell
5/15,2308,合庫證券,1020,44,9,35,0.29,10,buy
5/15,2308,群益金鼎,9100,50,146,-96,0.79,10,sell
5/15,2308,國泰-館前,0038003800380041,55,23,32,0.26,11,buy
5/15,2308,法銀巴黎,8900,36,120,-84,0.69,11,sell
5/15,2308,國泰-板橋,003800380038004b,47,15,32,0.26,12,buy
5/15,2308,永豐金-台南,0039004100390068,15,95,-80,0.66,12,sell
5/15,2308,美林,1440,240,209,31,0.26,13,buy
5/15,2308,凱基,9200,23,82,-59,0.49,13,sell
5/15,2308,華南永昌-高雄,9303,33,2,31,0.26,14,buy
5/15,2308,群益金鼎-民權,9131,9,56,-47,0.39,14,sell
5/15,2308,國泰證券,8880,96,66,30,0.25,15,buy
5/15,2308,台新-城中,0039004200320045,4,50,-46,0.38,15,sell
5/15,2382,統一-新竹,5857,2032,175,1857,2.82,1,buy
5/15,2382,摩根大通,8440,1701,8851,-7150,10.84,1,sell
5/15,2382,華南永昌-中正,9359,1847,17,1830,2.77,2,buy
5/15,2382,台灣摩根士丹利,1470,980,7460,-6480,9.83,2,sell
5/15,2382,元大-和平,9863,1131,26,1105,1.68,3,buy
5/15,2382,美林,1440,863,5072,-4209,6.38,3,sell
5/15,2382,土銀,1030,947,45,902,1.37,4,buy
5/15,2382,美商高盛,1480,1059,4598,-3539,5.37,4,sell
5/15,2382,國泰-敦南,8888,1022,343,679,1.03,5,buy
5/15,2382,凱基-台北,9268,2285,5667,-3382,5.13,5,sell
5/15,2382,富邦-仁愛,9676,696,108,588,0.89,6,buy
5/15,2382,元大證券,9800,2603,4676,-2073,3.14,6,sell
5/15,2382,台新,0039004200300030,654,105,549,0.83,7,buy
5/15,2382,凱基,9200,622,2616,-1994,3.02,7,sell
5/15,2382,中國信託,6160,501,67,434,0.66,8,buy
5/15,2382,國泰證券,8880,364,1915,-1551,2.35,8,sell
5/15,2382,新光,8560,519,174,345,0.52,9,buy
5/15,2382,花旗環球,1590,1160,2340,-1180,1.79,9,sell
5/15,2382,富邦-陽明,9604,327,55,272,0.41,10,buy
5/15,2382,新加坡商瑞銀,1650,1748,2700,-952,1.44,10,sell
5/15,2382,彰銀,1230,280,30,250,0.38,11,buy
5/15,2382,凱基-站前,0039003200300046,122,805,-683,1.04,11,sell
5/15,2382,群益金鼎-台南,9185,232,0,232,0.35,12,buy
5/15,2382,元大-向上,9824,11,562,-551,0.84,12,sell
5/15,2382,國泰-館前,0038003800380041,269,41,228,0.35,13,buy
5/15,2382,統一,5850,188,674,-486,0.74,13,sell
5/15,2382,玉山-城中,0038003800340045,232,12,220,0.33,14,buy
5/15,2382,兆豐證券,7000,67,472,-405,0.61,14,sell
5/15,2382,玉山-新莊,8842,230,17,213,0.32,15,buy
5/15,2382,元大-林森,0039003800330042,31,414,-383,0.58,15,sell
5/15,2891,美林,1440,5635,246,5389,14.96,1,buy
5/15,2891,群益金鼎,9100,10,2719,-2709,7.52,1,sell
5/15,2891,港商麥格理,1360,3519,476,3043,8.45,2,buy
5/15,2891,香港上海匯豐,8960,524,2827,-2303,6.39,2,sell
5/15,2891,花旗環球,1590,3060,308,2752,7.64,3,buy
5/15,2891,凱基,9200,8,1951,-1943,5.39,3,sell
5/15,2891,新加坡商瑞銀,1650,4227,2510,1717,4.77,4,buy
5/15,2891,凱基-台北,9268,297,1933,-1636,4.54,4,sell
5/15,2891,元大證券,9800,4752,3398,1354,3.76,5,buy
5/15,2891,台灣摩根士丹利,1470,926,2332,-1406,3.9,5,sell
5/15,2891,美好,5260,868,0,868,2.41,6,buy
5/15,2891,台新-台北,0039004200320030,12,1219,-1207,3.35,6,sell
5/15,2891,台新,0039004200300030,764,81,683,1.9,7,buy
5/15,2891,元大-學甲,003900380033004b,0,1201,-1201,3.33,7,sell
5/15,2891,摩根大通,8440,1730,1141,589,1.63,8,buy
5/15,2891,宏遠證券,1260,5,425,-420,1.17,8,sell
5/15,2891,兆豐證券,7000,450,25,425,1.18,9,buy
5/15,2891,永豐金-匯立,0039004100380031,22,300,-278,0.77,9,sell
5/15,2891,美商高盛,1480,3677,3255,422,1.17,10,buy
5/15,2891,元大-斗六,0039003800300043,1,213,-212,0.59,10,sell
5/15,2891,土銀,1030,338,2,336,0.93,11,buy
5/15,2891,國泰-敦南,8888,202,412,-210,0.58,11,sell
5/15,2891,統一,5850,315,27,288,0.8,12,buy
5/15,2891,中國信託,6160,61,246,-185,0.51,12,sell
5/15,2891,港商野村,1560,274,16,258,0.72,13,buy
5/15,2891,新光,8560,56,203,-147,0.41,13,sell
5/15,2891,永豐金證券,0039004100300030,404,181,223,0.62,14,buy
5/15,2891,永豐金-萬盛,0039004100390032,4,133,-129,0.36,14,sell
5/15,2891,亞東,2180,210,11,199,0.55,15,buy
5/15,2891,凱基-台南,9211,2,112,-110,0.31,15,sell
5/15,2881,美商高盛,1480,23966,1267,22699,22.6,1,buy
5/15,2881,群益金鼎,9100,233,13632,-13399,13.34,1,sell
5/15,2881,台灣摩根士丹利,1470,11985,810,11175,11.13,2,buy
5/15,2881,元大證券,9800,6336,15737,-9401,9.36,2,sell
5/15,2881,凱基-台北,9268,15019,4282,10737,10.69,3,buy
5/15,2881,中國信託,6160,15,8583,-8568,8.53,3,sell
5/15,2881,摩根大通,8440,10823,763,10060,10.02,4,buy
5/15,2881,永豐金證券,0039004100300030,334,6916,-6582,6.55,4,sell
5/15,2881,新加坡商瑞銀,1650,10079,1323,8756,8.72,5,buy
5/15,2881,凱基,9200,140,6176,-6036,6.01,5,sell
5/15,2881,華南永昌-南京,9326,799,78,721,0.72,6,buy
5/15,2881,華南永昌-中正,9359,3,2507,-2504,2.49,6,sell
5/15,2881,港商野村,1560,884,218,666,0.66,7,buy
5/15,2881,花旗環球,1590,407,2219,-1812,1.8,7,sell
5/15,2881,國票證券,7790,370,100,270,0.27,8,buy
5/15,2881,統一,5850,46,704,-658,0.66,8,sell
5/15,2881,第一金,5380,251,13,238,0.24,9,buy
5/15,2881,美林,1440,1194,1773,-579,0.58,9,sell
