date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
6/26,2330,法銀巴黎,8900,1420,238,1182,2.49,1,buy
6/26,2330,新加坡商瑞銀,1650,1395,4483,-3088,6.5,1,sell
6/26,2330,永豐金證券,0039004100300030,1739,597,1142,2.41,2,buy
6/26,2330,摩根大通,8440,2278,4981,-2703,5.69,2,sell
6/26,2330,凱基-中山,9229,1048,41,1007,2.12,3,buy
6/26,2330,台灣摩根士丹利,1470,529,3169,-2640,5.56,3,sell
6/26,2330,港商野村,1560,1322,374,948,2.0,4,buy
6/26,2330,花旗環球,1590,1377,3645,-2268,4.78,4,sell
6/26,2330,國泰-敦南,8888,832,293,539,1.14,5,buy
6/26,2330,美商高盛,1480,1112,3348,-2236,4.71,5,sell
6/26,2330,香港上海匯豐,8960,572,200,372,0.78,6,buy
6/26,2330,美林,1440,1240,3303,-2063,4.35,6,sell
6/26,2330,群益金鼎,9100,729,368,361,0.76,7,buy
6/26,2330,元大證券,9800,3993,5629,-1636,3.45,7,sell
6/26,2330,港商麥格理,1360,1102,848,254,0.53,8,buy
6/26,2330,富邦證券,9600,598,1301,-703,1.48,8,sell
6/26,2330,新光,8560,334,148,186,0.39,9,buy
6/26,2330,富邦-南京,0039003600310043,42,536,-494,1.04,9,sell
6/26,2330,中國信託,6160,247,75,172,0.36,10,buy
6/26,2330,元大-信義,003900380039006d,27,274,-247,0.52,10,sell
6/26,2330,富邦-新竹,9647,163,18,145,0.31,11,buy
6/26,2330,國泰證券,8880,142,374,-232,0.49,11,sell
6/26,2330,國泰-台中,8882,208,64,144,0.3,12,buy
6/26,2330,兆豐證券,7000,32,198,-166,0.35,12,sell
6/26,2330,富邦-仁愛,9676,179,47,132,0.28,13,buy
6/26,2330,康和,8450,17,133,-116,0.24,13,sell
6/26,2330,華南永昌-古亭,9309,125,9,116,0.24,14,buy
6/26,2330,永豐金-匯立,0039004100380031,514,610,-96,0.2,14,sell
6/26,2330,國泰-館前,0038003800380041,173,60,113,0.24,15,buy
6/26,2330,統一,5850,318,404,-86,0.18,15,sell
6/26,2317,富邦證券,9600,2000,436,1564,1.96,1,buy
6/26,2317,摩根大通,8440,671,8966,-8295,10.39,1,sell
6/26,2317,華南永昌-中正,9359,1171,14,1157,1.45,2,buy
6/26,2317,台灣摩根士丹利,1470,1001,8280,-7279,9.11,2,sell
6/26,2317,國泰-敦南,8888,1345,487,858,1.07,3,buy
6/26,2317,美商高盛,1480,1446,7879,-6433,8.06,3,sell
6/26,2317,宏遠證券,1260,610,0,610,0.76,4,buy
6/26,2317,美林,1440,1867,4901,-3034,3.8,4,sell
6/26,2317,元大-彰化,0039003800310047,523,10,513,0.64,5,buy
6/26,2317,花旗環球,1590,575,3180,-2605,3.26,5,sell
6/26,2317,台新,0039004200300030,680,286,394,0.49,6,buy
6/26,2317,凱基-台北,9268,2612,4709,-2097,2.63,6,sell
6/26,2317,香港上海匯豐,8960,438,53,385,0.48,7,buy
6/26,2317,中國信託-高雄,003600310036004b,101,1478,-1377,1.72,7,sell
6/26,2317,凱基,9200,434,152,282,0.35,8,buy
6/26,2317,元大證券,9800,4076,4859,-783,0.98,8,sell
6/26,2317,港商野村,1560,617,337,280,0.35,9,buy
6/26,2317,富邦-新店,9661,166,836,-670,0.84,9,sell
6/26,2317,第一金-台南,5384,298,48,250,0.31,10,buy
6/26,2317,統一,5850,257,907,-650,0.81,10,sell
6/26,2317,第一金-嘉義,003500330038004d,245,9,236,0.3,11,buy
6/26,2317,港商麥格理,1360,373,961,-588,0.74,11,sell
6/26,2317,國泰-高雄,8881,262,45,217,0.27,12,buy
6/26,2317,第一金-台中,5382,53,517,-464,0.58,12,sell
6/26,2317,國泰-桃園,8885,340,129,211,0.26,13,buy
6/26,2317,永豐金-匯立,0039004100380031,502,937,-435,0.54,13,sell
6/26,2317,富邦-板橋,9655,261,53,208,0.26,14,buy
6/26,2317,陽信,8710,11,347,-336,0.42,14,sell
6/26,2317,富邦-仁愛,9676,261,61,200,0.25,15,buy
6/26,2317,華南永昌,9300,121,395,-274,0.34,15,sell
6/26,2454,國泰-敦南,8888,632,153,479,1.92,1,buy
6/26,2454,美商高盛,1480,700,2632,-1932,7.76,1,sell
6/26,2454,元大-台北,0039003800300068,156,6,150,0.6,2,buy
6/26,2454,元大證券,9800,2998,4095,-1097,4.41,2,sell
6/26,2454,富邦-新竹,9647,120,11,109,0.44,3,buy
6/26,2454,統一,5850,206,938,-732,2.94,3,sell
6/26,2454,富邦-南員林,0039003600310052,114,5,109,0.44,4,buy
6/26,2454,凱基-中山,9229,26,739,-713,2.86,4,sell
6/26,2454,國泰-台中,8882,130,27,103,0.41,5,buy
6/26,2454,摩根大通,8440,834,1540,-706,2.84,5,sell
6/26,2454,國泰-板橋,003800380038004b,112,21,91,0.37,6,buy
6/26,2454,新加坡商瑞銀,1650,462,1046,-584,2.35,6,sell
6/26,2454,富邦-仁愛,9676,102,13,89,0.36,7,buy
6/26,2454,群益金鼎,9100,66,646,-580,2.33,7,sell
6/26,2454,富邦-建國,9658,129,41,88,0.35,8,buy
6/26,2454,凱基-三多,9275,6,499,-493,1.98,8,sell
6/26,2454,新光,8560,195,111,84,0.34,9,buy
6/26,2454,港商麥格理,1360,14,507,-493,1.98,9,sell
6/26,2454,中國信託-永康,6163,88,7,81,0.33,10,buy
6/26,2454,台灣摩根士丹利,1470,1229,1648,-419,1.68,10,sell
6/26,2454,富邦-中壢,9636,84,4,80,0.32,11,buy
6/26,2454,國票-博愛,003700370039007a,22,293,-271,1.09,11,sell
6/26,2454,永豐金-匯立,0039004100380031,230,153,77,0.31,12,buy
6/26,2454,兆豐證券,7000,90,333,-243,0.98,12,sell
6/26,2454,國泰-館前,0038003800380041,104,29,75,0.3,13,buy
6/26,2454,美好,5260,10,232,-222,0.89,13,sell
6/26,2454,富邦-敦南,9663,81,14,67,0.27,14,buy
6/26,2454,永豐金證券,0039004100300030,581,753,-172,0.69,14,sell
6/26,2454,永豐金-內湖,0039004100390067,79,16,63,0.25,15,buy
6/26,2454,大和國泰,8890,17,179,-162,0.65,15,sell
6/26,2308,美商高盛,1480,2070,1341,729,2.58,1,buy
6/26,2308,台灣摩根士丹利,1470,1966,6461,-4495,15.91,1,sell
6/26,2308,凱基-台北,9268,1031,510,521,1.84,2,buy
6/26,2308,新加坡商瑞銀,1650,1468,2949,-1481,5.24,2,sell
6/26,2308,摩根大通,8440,1103,608,495,1.75,3,buy
6/26,2308,群益金鼎,9100,113,975,-862,3.05,3,sell
6/26,2308,國泰-敦南,8888,599,152,447,1.58,4,buy
6/26,2308,美林,1440,1045,1907,-862,3.05,4,sell
6/26,2308,港商麥格理,1360,525,344,181,0.64,5,buy
6/26,2308,富邦證券,9600,81,643,-562,1.99,5,sell
6/26,2308,凱基,9200,346,228,118,0.42,6,buy
6/26,2308,永豐金證券,0039004100300030,336,694,-358,1.27,6,sell
